id,unit,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
2703,207,345,ROBSON ST,Flying Wedge Pizza,Food & Beverage,49.27970996870013,-123.11556576452458,2621,197.70942821853956
2712,N/A,386,ROBSON ST,Gong Cha,Food & Beverage,49.27904546166031,-123.1169831999752,2621,93.02369780785988
2715,N/A,410,ROBSON ST,Blanche MacDonald Centre,Service Commercial,49.27935527828619,-123.11761051036932,2621,109.47009080822895
2718,N/A,428,ROBSON ST,Body Energy Club Gastown,Convenience Goods,49.27935527828619,-123.11761051036932,2621,109.47009080822895
2723,N/A,450,ROBSON ST,A&W Restaurant,Food & Beverage,49.27935527828619,-123.11761051036932,2621,109.47009080822895
2724,N/A,463,ROBSON ST,Tim Hortons,Food & Beverage,49.28027859562197,-123.11703931806129,2586,125.03441519936229
2725,N/A,481,ROBSON ST,Fido,Service Commercial,49.28027859562197,-123.11703931806129,2586,125.03441519936229
2729,N/A,498,ROBSON ST,Starbucks Coffee Canada Inc,Food & Beverage,49.279746706821406,-123.11784309162361,2586,76.09919195276296
2735,N/A,542,ROBSON ST,Curry Fusion,Food & Beverage,49.28018487880979,-123.11827660665111,2586,65.38930899431476
2736,N/A,547,ROBSON ST,Tractor Foods (Robson) Corp,Food & Beverage,49.28055303595439,-123.11772283768464,2586,104.87892668550153
2738,N/A,555,ROBSON ST,Vitasave,Convenience Goods,49.28099095405684,-123.11788569875891,2540,148.72918153847576
2740,N/A,568,ROBSON ST,Sejong Hair Salon,Service Commercial,49.28032623471016,-123.118887314599,2540,87.4596839699386
2743,200,590,ROBSON ST,H Mart,Convenience Goods,49.28032623471016,-123.118887314599,2540,87.4596839699386
2748,N/A,625,ROBSON ST,Meat and Bread Robson,Food & Beverage,49.28112030710885,-123.11878545054934,2540,89.8129218589405
2752,N/A,681,ROBSON ST,LIDS,Comparison Goods,49.28151188603057,-123.11901808141587,2515,120.20242786904927
2753,N/A,708,ROBSON ST,Old Navy #4218,Comparison Goods,49.281389459498214,-123.1203817229282,2515,82.81392442368382
2755,N/A,778,ROBSON ST,A&W Restaurant (778 Robson),Food & Beverage,49.28155542829917,-123.12095572491346,2461,99.79843698757271
2758,N/A,908,ROBSON ST,Mac Cosmetics,Convenience Goods,49.282583975934806,-123.12241435870227,2427,93.25879714128946
2762,N/A,948,ROBSON ST,Ollie Quinn,Comparison Goods,49.282583975934806,-123.12241435870227,2427,93.25879714128946
2764,N/A,961,ROBSON ST,Clearly,Comparison Goods,49.2833530087563,-123.12207755176016,2413,96.8806331320783
2766,N/A,508,W HASTINGS ST,Blenz Coffee West Hastings,Food & Beverage,49.284031891265165,-123.11249062465407,2795,87.31944078692965
2768,102,550,W HASTINGS ST,Tiamo's Gift And Smoke,Comparison Goods,49.28413194971469,-123.11264787411476,2795,112.3500130029675
2769,N/A,550,W HASTINGS ST,Pholicious,Food & Beverage,49.28413194971469,-123.11264787411476,2795,112.3500130029675
2770,N/A,550,W HASTINGS ST,Stock and Supply,Food & Beverage,49.28413194971469,-123.11264787411476,2795,112.3500130029675
2785,L10,555,W HASTINGS ST,Dollarama,Comparison Goods,49.28468294804889,-123.11188882128488,2820,137.95124510983413
2797,U6,555,W HASTINGS ST,Tim Horton's,Food & Beverage,49.28468294804889,-123.11188882128488,2820,137.95124510983413
2804,N/A,688,W HASTINGS ST,Teaever,Food & Beverage,49.28501052418328,-123.11400290966166,2725,68.4024120063808
2810,226,757,W HASTINGS ST,The Perfume Shoppe,Convenience Goods,49.285963829799556,-123.11387156489181,2701,140.81058913352751
2812,230,757,W HASTINGS ST,Diamond Deals Jewellery Inc,Comparison Goods,49.285963829799556,-123.11387156489181,2701,140.81058913352751
2820,N/A,809,W HASTINGS ST,Sir Barber Shop,Service Commercial,49.28633727963352,-123.11486311134117,2701,87.44712073277485
2826,N/A,863,W HASTINGS ST,Mink A Chocolate Cafe,Food & Beverage,49.28678605549069,-123.11488250875561,2664,143.006309955875
2827,N/A,900,W HASTINGS ST,Palladio,Comparison Goods,49.28662126224258,-123.11649163447863,2664,99.21930186883706
2830,100,1066,W HASTINGS ST,Glory Juice Co Vancouver Ltd,Convenience Goods,49.28737275602466,-123.11885326415198,2517,181.2558066241005
2831,150,1066,W HASTINGS ST,Colourtime Printing & Digital,Service Commercial,49.28737275602466,-123.11885326415198,2517,181.2558066241005
2838,N/A,1152,W HASTINGS ST,Magnolia Regeneration Skin/,Service Commercial,49.28795342814009,-123.12082069746613,2483,115.73593396934113
2842,N/A,505,W PENDER ST,We Drink Corporation,Food & Beverage,49.28388505043413,-123.11309699323725,2727,111.49165925102673
2848,N/A,525,W PENDER ST,Gastown Collectable Inc,Service Commercial,49.28388505043413,-123.11309699323725,2727,111.49165925102673
2849,N/A,526,W PENDER ST,Alma Bridal,Comparison Goods,49.2835482120835,-123.11368421014434,2727,105.55092353670156
2850,N/A,529,W PENDER ST,Cham Mani,Food & Beverage,49.28388505043413,-123.11309699323725,2727,111.49165925102673
2859,N/A,589,W PENDER ST,Vacant,Vacant,49.28388505043413,-123.11309699323725,2727,111.49165925102673
2866,N/A,621,W PENDER ST,Digitech Printing Inc,Service Commercial,49.28441229588627,-123.11391240588635,2727,89.6865377050322
2868,N/A,655,W PENDER ST,CoCo Fresh Tea & Juice,Food & Beverage,49.28473749608962,-123.11441549633143,2703,63.28929812460103
2869,N/A,700,W PENDER ST,Starbucks Coffee,Food & Beverage,49.28480509813502,-123.11562761200568,2663,112.53382770616369
2872,N/A,779,W PENDER ST,Poliform Furniture,Comparison Goods,49.2853928770122,-123.11542776726155,2663,61.2674912153059
2874,N/A,800,W PENDER ST,Vancouver Coin & Stamp Ltd,Comparison Goods,49.28540848191182,-123.11655947926273,2663,109.8525845035648
2878,N/A,905,W PENDER ST,Poly Art Centre North America,Comparison Goods,49.28624846916131,-123.11674914416713,2624,72.74306484679853
2879,N/A,911,W PENDER ST,Butcher & Bullock,Food & Beverage,49.28634855822277,-123.1169041597233,2624,96.06367196921772
2880,N/A,1033,W PENDER ST,Meat & Bread,Food & Beverage,49.28737275602466,-123.11885326415198,2517,181.2558066241005
2881,N/A,1050,W PENDER ST,Quizno's Classic Subs,Food & Beverage,49.28689055355124,-123.11961277708713,2512,89.39394970319822
2886,N/A,1050,W PENDER ST,Liquid Assets Coffee Bar (Koffie),Food & Beverage,49.28689055355124,-123.11961277708713,2512,89.39394970319822
2889,N/A,1095,W PENDER ST,Starbucks Coffee,Food & Beverage,49.28761669617799,-123.11972621071773,2517,69.45297507248631
2894,N/A,1129,W PENDER ST,Ka! Boom Hair Company,Service Commercial,49.28795342814009,-123.12082069746613,2483,115.73593396934113
2900,N/A,1140,W PENDER ST,Symphonie Restaurant,Food & Beverage,49.28761787244076,-123.12207959113464,2458,197.45470825685788
2901,N/A,1155,W PENDER ST,Vacant,Vacant,49.28819981493913,-123.12167613279226,2380,203.17262208232333
2906,N/A,1202,W PENDER ST,Shoppers Drug Mart #2275,Convenience Goods,49.28833315463051,-123.12427375808659,2339,107.02514028171424
2922,N/A,3502,E HASTINGS ST,7-Eleven Store,Convenience Goods,49.28086467269992,-123.02777000334461,6356,95.88867857901343
2924,N/A,3519,E HASTINGS ST,Viti Hastings,Convenience Goods,49.28141304560047,-123.02783746001823,6356,94.78303561916474
2928,N/A,3536,E HASTINGS ST,Vacant,Vacant,49.28086428044418,-123.02735546379395,6356,148.94507219678442
2936,N/A,3590,E HASTINGS ST,Dial A Style Barbershop,Service Commercial,49.28086318863645,-123.02624933248893,6457,99.67779775248023
2937,N/A,3594,E HASTINGS ST,Kings Menswear & Tuxedo,Comparison Goods,49.28086318863645,-123.02624933248893,6457,99.67779775248023
2941,N/A,3601,E HASTINGS ST,In The Moment Coffee Ltd,Food & Beverage,49.28140750263199,-123.02521261407756,6457,94.0638182897262
2944,N/A,3615,E HASTINGS ST,Van Mist Vapor Co.,Convenience Goods,49.28140750263199,-123.02521261407756,6457,94.0638182897262
2946,N/A,3619,E HASTINGS ST,Vacant,Vacant,49.28140750263199,-123.02521261407756,6457,94.0638182897262
2951,N/A,3642,E HASTINGS ST,Print & Save Signs,Service Commercial,49.28086183134657,-123.02470686759577,6457,152.10879807456772
2952,N/A,3660,E HASTINGS ST,Rumi's Rose Garden Inc,Food & Beverage,49.280861634338905,-123.02443620204981,6549,138.4355174572934
2954,N/A,3668,E HASTINGS ST,Vacant UC,Vacant UC,49.28086150640184,-123.02407723918378,6549,93.17872439633007
2958,N/A,3675,E HASTINGS ST,Vacant UC,Vacant UC,49.281403978109545,-123.02435810163148,6549,132.35599743732163
2961,N/A,3685,E HASTINGS ST,Vacant UC,Vacant UC,49.281403978109545,-123.02435810163148,6549,132.35599743732163
2965,N/A,645,E 16TH AV,Dierks Equipment Sales Ltd,Comparison Goods,49.25664217581425,-123.09107718036176,3607,116.6573379074162
2966,N/A,3201,FRASER ST,BKH Jerky Ltd.,Convenience Goods,49.25627424268088,-123.09033356551289,3695,77.67365784546003
2978,N/A,3320,FRASER ST,Vacant,Vacant,49.25521510724371,-123.08944657836872,3694,93.51939178741047
2983,N/A,3353,FRASER ST,Long Tou Beauty Salon,Service Commercial,49.25523033444322,-123.09037233770884,3694,96.65694947424528
2987,N/A,3373,FRASER ST,Remedy Rx,Convenience Goods,49.2548685011674,-123.0903857560168,3693,87.66432018006523
2989,N/A,3377,FRASER ST,Sanitary Electric Tattoo,Service Commercial,49.2548685011674,-123.0903857560168,3693,87.66432018006523
2990,N/A,3379,FRASER ST,Ground Control Electronics,Comparison Goods,49.2548685011674,-123.0903857560168,3693,87.66432018006523
2994,N/A,3455,FRASER ST,Jethro's Fine Grub,Food & Beverage,49.25410902369566,-123.09041371120979,3692,110.54092885029806
2996,N/A,3461,FRASER ST,Wonder Meatball,Food & Beverage,49.25410902369566,-123.09041371120979,3692,110.54092885029806
3010,N/A,3580,FRASER ST,Mei Hair Studio,Service Commercial,49.253111042166545,-123.0894923196542,3691,97.77654891341214
3011,N/A,3586,FRASER ST,Fairy Cakes,Convenience Goods,49.253111042166545,-123.0894923196542,3691,97.77654891341214
3018,15,701,KINGSWAY,Alenka European Food,Convenience Goods,49.256834759632866,-123.08937842765663,3709,70.0718093129643
3023,N/A,3904,FRASER ST,The Beehive Hair Lounge,Service Commercial,49.24995102852769,-123.08964594775071,3688,71.92319496133985
3024,N/A,3905,FRASER ST,PLEA,Service Commercial,49.24996631429456,-123.09057068406761,3688,76.13292491288615
3025,N/A,3911,FRASER ST,Dr. Chris Macasiray Dental Clinic,Service Commercial,49.24986676934629,-123.09057434389946,3688,87.53673607173239
3027,N/A,3916,FRASER ST,Good Sushi,Food & Beverage,49.24984555718816,-123.08965007826374,3688,84.76517505763209
3028,N/A,3925,FRASER ST,Vancouver Table Tennis Club,Service Commercial,49.249659021393306,-123.0905818482948,3688,121.30247536974903
3031,N/A,3958,FRASER ST,Batard Bakery,Convenience Goods,49.24954398038785,-123.08966182189916,3687,102.72282314043221
3032,N/A,3975,FRASER ST,Eclipse Productions,Service Commercial,49.249514420625104,-123.09058731774488,3687,98.54237521503391
3033,N/A,3979,FRASER ST,Vacant,Vacant,49.249514420625104,-123.09058731774488,3687,98.54237521503391
3035,N/A,3992,FRASER ST,Earnest Ice Cream,Convenience Goods,49.24933842869901,-123.08966986581738,3687,73.07967086329148
3036,N/A,3994,FRASER ST,Vancouver Performing Stars,Entertainment and Leisure,49.24933842869901,-123.08966986581738,3687,73.07967086329148
3039,N/A,4064,FRASER ST,7-Eleven,Convenience Goods,49.24892742011404,-123.08968779898385,3687,86.18438849348476
3051,N/A,4131,FRASER ST,Lee's Electronic,Comparison Goods,49.24810607869618,-123.09054075287517,3684,123.5322159888919
3054,N/A,4152,FRASER ST,Goyal Travels Inc.,Service Commercial,49.24810566747246,-123.08976514006477,3684,122.4078910416292
3057,N/A,4169,FRASER ST,Intuitive Art Beat,Service Commercial,49.24793381819422,-123.09054541186225,3684,91.79600948530721
3058,N/A,4170,FRASER ST,Ocean Ortho,Service Commercial,49.247920496799466,-123.0897492792413,3684,89.1005448859241
3059,N/A,4171,FRASER ST,Happy Cat Feline Essentials,Comparison Goods,49.24793381819422,-123.09054541186225,3684,91.79600948530721
3061,N/A,4179,FRASER ST,Century Printing,Service Commercial,49.24784757077621,-123.09054803104885,3684,78.185025652197
3062,N/A,4181,FRASER ST,Grand View Restaurant,Food & Beverage,49.24784757077621,-123.09054803104885,3684,78.185025652197
3064,N/A,4190,FRASER ST,Dr. Fen Lui,Service Commercial,49.247721749286704,-123.08977552691512,3684,58.73313915689823
3065,N/A,4194,FRASER ST,Ubuntu Canteen,Food & Beverage,49.247721749286704,-123.08977552691512,3684,58.73313915689823
3069,N/A,4209,FRASER ST,Centricare Medical Clinic,Service Commercial,49.24745615235495,-123.09057323740863,3684,71.41534931238854
3076,N/A,4242,FRASER ST,Mountain View Adult Day Program,Service Commercial,49.24707974385959,-123.08981438900472,3683,120.24564429151198
3077,N/A,4245,FRASER ST,Egg & Co.,Food & Beverage,49.24717268409656,-123.0905809491894,3684,116.82902061049253
3078,N/A,4253,FRASER ST,Aling Ening Restaurant,Food & Beverage,49.24703572994076,-123.09058434250932,3683,115.30326876941643
3080,N/A,4259,FRASER ST,The Kings Way Church,Comparison Goods,49.24703572994076,-123.09058434250932,3683,115.30326876941643
3084,N/A,4275,FRASER ST,Showcity Beauty Salon,Service Commercial,49.24689877446084,-123.09058827304185,3683,91.01536030987154
3085,N/A,4279,FRASER ST,Pampanga's Best Café,Food & Beverage,49.24689877446084,-123.09058827304185,3683,91.01536030987154
3086,N/A,4286,FRASER ST,Polonus Old Country Sausage,Convenience Goods,49.24678907927723,-123.08982232147724,3683,67.1133134946315
3087,N/A,4287,FRASER ST,JJ Bean,Food & Beverage,49.24676182389211,-123.09059167182632,3683,71.55002939831657
3088,N/A,4288,FRASER ST,Golden Joy,Food & Beverage,49.24678907927723,-123.08982232147724,3683,67.1133134946315
3097,N/A,4321,FRASER ST,Express News,Convenience Goods,49.246318910518625,-123.09059720381865,3683,86.55939032708658
3106,N/A,4352,FRASER ST,Global AV Services,Comparison Goods,49.24601089973533,-123.08980175121353,3681,112.83997895768921
3107,N/A,4354,FRASER ST,Noor Mahal Restaurant,Food & Beverage,49.24601089973533,-123.08980175121353,3681,112.83997895768921
3111,N/A,4376,FRASER ST,Masayoshi,Food & Beverage,49.245830543285905,-123.08980667406918,3681,80.27948299715614
3115,N/A,4388,FRASER ST,Vacant,Vacant,49.24564984789028,-123.08981136544921,3681,58.1070310330871
3119,N/A,4588,FRASER ST,Vacant,Vacant,49.24431518257406,-123.08948575749922,3679,119.90869955762986
3120,N/A,4590,FRASER ST,Shoppers,Convenience Goods,49.24431518257406,-123.08948575749922,3679,119.90869955762986
3125,N/A,212,ABBOTT ST,The Clough Club,Food & Beverage,49.28355954025713,-123.10623290804399,2968,62.807467812832655
3134,N/A,238,ABBOTT ST,Vacant,Vacant,49.28315514326997,-123.10641864956357,2968,56.1705119520167
3152,N/A,307,CAMBIE ST,Ollie Quinn,Comparison Goods,49.2835017466451,-123.10964715253762,2899,76.10538446589838
3156,N/A,325,CAMBIE ST,Revolver Coffee,Food & Beverage,49.28323240144836,-123.10950293167366,2899,56.596666908226815
3162,N/A,206,CARRALL ST,Royal Vape Inc,Convenience Goods,49.28299581940898,-123.10389360967358,3058,54.795513106428196
3165,N/A,217,CARRALL ST,L'Abattoir Restaurant,Food & Beverage,49.283247754858245,-123.10459614240192,3059,49.68321132597953
3171,N/A,315,CARRALL ST,Nelson the Seagull Cafe,Food & Beverage,49.28223381978755,-123.10459187356867,3057,68.49431784834725
3178,130,1,E CORDOVA ST,Omnicare Pharmacy Ltd,Convenience Goods,49.282581582775656,-123.10369409195852,3057,89.79531503045503
3181,N/A,26,E CORDOVA ST,Side Street Tattoo,Service Commercial,49.28211284756346,-123.10375139025919,3057,111.33115377808942
3183,N/A,45,E CORDOVA ST,AVA Technologies Inc,Service Commercial,49.28259344523479,-123.1028995858652,3155,117.43127182464336
3189,N/A,8,POWELL ST,Sitar Restaurant,Food & Beverage,49.28311883498695,-123.10388832134419,3059,63.17623515666949
3190,N/A,26,POWELL ST,Vacant,Vacant,49.283003666924756,-123.10346639541751,3058,116.66687148573322
3203,N/A,27,TROUNCE ALLEY,Gringo Restaurant,Food & Beverage,49.283388371087675,-123.10529434222579,3059,152.91520772221438
3206,N/A,8,W CORDOVA ST,Vacant,Vacant,49.28244173538996,-123.10564572411337,2957,195.5771112976571
3214,N/A,65,W CORDOVA ST,Adrienne Smith Law,Service Commercial,49.28307415705173,-123.10601738686631,2968,106.56816354990472
3216,N/A,70,W CORDOVA ST,Gastown Float House Center,Entertainment and Leisure,49.28255902098188,-123.10628702470886,2957,107.560619649232
3220,N/A,105,W CORDOVA ST,Gastown Tattoo Parlour,Service Commercial,49.2831473212628,-123.10699509540994,2957,59.13140543662507
3225,N/A,305,W CORDOVA ST,Colourbox Hair,Service Commercial,49.284024758307446,-123.10963690494845,2868,43.95327215701069
3227,N/A,315,W CORDOVA ST,Durant Sessions,Comparison Goods,49.284024758307446,-123.10963690494845,2868,43.95327215701069
3228,N/A,316,W CORDOVA ST,Frank and Oak,Comparison Goods,49.28359778635055,-123.1097949131346,2901,102.03997770420784
3231,N/A,321,W CORDOVA ST,Out & About Boutique Inc,Comparison Goods,49.284024758307446,-123.10963690494845,2868,43.95327215701069
3239,N/A,403,W CORDOVA ST,Rocket Reprographics Inc,Service Commercial,49.284322267809195,-123.10995076930779,2868,60.036241847044295
3240,N/A,422,W CORDOVA ST,Heathers The Flowershop,Convenience Goods,49.28419094151,-123.11071235490911,2820,111.94840206769047
3243,N/A,452,W CORDOVA ST,L'Atelier Home Ltd,Comparison Goods,49.28419094151,-123.11071235490911,2820,111.94840206769047
3245,N/A,486,W CORDOVA ST,E:CLE,Comparison Goods,49.28419094151,-123.11071235490911,2820,111.94840206769047
3248,N/A,8,WATER ST,Roden Gray Inc,Comparison Goods,49.283247754858245,-123.10459614240192,3059,49.68321132597953
3257,N/A,47,WATER ST,Filson,Comparison Goods,49.28390247952865,-123.1049383288338,3061,103.83430154178264
3258,N/A,50,WATER ST,Inform Interiors (2000) Inc,Comparison Goods,49.28346230240305,-123.10569931474713,2968,128.12626000738277
3262,N/A,68,WATER ST,World Wrap Place,Food & Beverage,49.28351101473291,-123.10596660771373,2968,92.48836345880228
3264,N/A,97,WATER ST,Inform Interiors (2000) Inc,Comparison Goods,49.28409667799142,-123.10600382252474,2983,57.31793652761375
3268,N/A,131,WATER ST,131 Water Kitchan and Bar,Food & Beverage,49.28429077875637,-123.10706900949596,2983,130.38647041200508
3271,N/A,117,WATER ST,Vacant,Vacant,49.28429077875637,-123.10706900949596,2983,130.38647041200508
3276,201,131,WATER ST,La Differencia,Comparison Goods,49.28429077875637,-123.10706900949596,2983,130.38647041200508
3277,121,131,WATER ST,Capellaria Bertachi,Comparison Goods,49.28429077875637,-123.10706900949596,2983,130.38647041200508
3280,N/A,141,WATER ST,Vacant,Vacant,49.28438781232718,-123.10760169408579,2907,162.33177420415677
3282,N/A,155,WATER ST,Vacant UC,Vacant UC,49.28444845851551,-123.10793463006442,2907,114.23638757359596
3285,N/A,165,WATER ST,Kit and Ace Technical Apparel,Comparison Goods,49.284496976755634,-123.10820097723851,2907,77.65044344958535
3288,N/A,199,WATER ST,Starbucks Coffee,Food & Beverage,49.28454549617492,-123.10846733043846,2907,47.199404183811104
3290,N/A,305,WATER ST,The Latest Scoop,Comparison Goods,49.28458904296333,-123.10889266146503,2907,57.42712288320216
3310,N/A,355,WATER ST,Oak and Fort,Comparison Goods,49.28481001030406,-123.11001607556618,2820,137.19915371806965
