id,count,area,latitude,longitude,junction_id,junction_dst
4829,4,Grandview-Woodland,49.2843157604278,-123.066691554199,4776,96.190631303296
4830,1,Renfrew-Collingwood,49.2459472613666,-123.049194174356,5495,46.957224719598415
4831,5,Downtown,49.2803070723835,-123.122028782706,2441,45.16910071600931
4832,5,Grandview-Woodland,49.2665092127226,-123.069351978091,4569,24.587182555306864
4833,5,Grandview-Woodland,49.2665739707636,-123.069349319765,4569,28.235449890369782
4834,1,Downtown,49.2772547884527,-123.122693673575,2384,36.611322564116605
4835,8,Mount Pleasant,49.2636818971907,-123.114549318255,2702,34.20470169695839
4836,9,Hastings-Sunrise,49.2730002694394,-123.056136682813,5210,32.179105926671
4837,1,Riley Park,49.2541643695737,-123.11477375627,2684,35.25388422710264
4838,7,Grandview-Woodland,49.2742826106063,-123.077029807768,4231,33.10732748205857
4839,1,Grandview-Woodland,49.2768671504189,-123.062508130624,4947,63.81583676227132
4840,1,Mount Pleasant,49.2652631109464,-123.101921454383,3123,73.17636180352578
4841,2,Downtown,49.2838316735512,-123.104617242429,3060,46.45874022131663
4842,1,Mount Pleasant,49.2645019724575,-123.110249250679,2824,54.833077870216904
4843,6,Sunset,49.2293498361964,-123.091058419078,3665,35.595364031468016
4844,2,Fairview,49.2633523998186,-123.14316109959,1535,38.493467189827605
4845,1,Hastings-Sunrise,49.2626641550606,-123.038829429327,5921,32.4781960752264
4846,1,Riley Park,49.2540873840284,-123.096929288893,3446,39.23696432930984
4847,4,Riley Park,49.2436673753758,-123.101740200737,3202,51.853710526328506
4848,4,Riley Park,49.2439174570123,-123.101724241271,3203,69.22754339411281
4849,4,Riley Park,49.2440865701763,-123.101721153854,3203,53.03789093068632
4850,3,Renfrew-Collingwood,49.2389019096973,-123.051025866026,5462,39.19992950726543
4851,3,West Point Grey,49.2635478856673,-123.209879906711,58,65.37232106721436
4852,1,Riley Park,49.2485111338868,-123.101447712689,3216,42.44463441056078
4853,1,Arbutus Ridge,49.2374155976051,-123.161656376147,973,103.95931749734952
4854,3,Sunset,49.2283785982647,-123.090212243307,3664,35.1609472180389
4855,1,Strathcona,49.2815737482841,-123.096633881176,3404,67.65506580471386
4856,7,Kensington-Cedar Cottage,49.2336927233114,-123.090157867562,3668,93.95677577512544
4857,1,Grandview-Woodland,49.2796128533647,-123.068558564137,4633,35.459376037340185
4858,1,Grandview-Woodland,49.2796179071087,-123.069119821875,4633,67.1374338116858
4859,1,Hastings-Sunrise,49.2808540706488,-123.024086713033,6549,47.63555070107721
4860,1,Strathcona,49.2798454965119,-123.095768406258,3478,55.0162511622139
4861,2,Grandview-Woodland,49.2808397958295,-123.059377818949,5021,44.531603866729775
4862,3,Kensington-Cedar Cottage,49.2464877920266,-123.064708243928,4800,40.563576511214094
4863,1,Marpole,49.2063390636879,-123.118548859005,2533,77.02360353542817
4864,1,Sunset,49.2312924289901,-123.101018868921,3199,31.534097566876458
4865,1,Sunset,49.2187525664864,-123.102289475903,3169,44.75354659790183
4866,1,Riley Park,49.2464391125612,-123.100837897201,3207,59.10545090827805
4867,3,Downtown,49.2806260407384,-123.121534455547,2441,36.8160010723526
4868,2,Mount Pleasant,49.2680684351031,-123.107083415321,2965,44.95506946768588
4869,2,Strathcona,49.2768972638568,-123.093459786673,3559,29.95390769384479
4870,1,Mount Pleasant,49.2577320678274,-123.092303100702,3609,50.14547640011171
4871,8,Downtown,49.2819153321785,-123.108413374474,2913,75.91601691760673
4872,1,Grandview-Woodland,49.2694213585584,-123.06547446689,4743,24.75155758175825
4873,1,Downtown,49.2807282151088,-123.120186043654,2515,75.18420800536563
4874,2,West End,49.2801350498373,-123.133607411791,1982,111.2857673487681
4875,1,Grandview-Woodland,49.2683879837089,-123.073290145069,4406,39.95964759967299
4876,2,West End,49.280176589354,-123.134630590319,1847,64.59777463125295
4877,2,Hastings-Sunrise,49.2697927852361,-123.045378651311,5729,92.12526303492153
4878,2,Hastings-Sunrise,49.2697935471009,-123.045727808983,5620,93.34478340884806
4879,2,Hastings-Sunrise,49.2697936160599,-123.04555323056,5729,104.01957607097054
4880,1,Dunbar-Southlands,49.2549390691095,-123.190055523001,282,60.07197340041697
4881,3,Downtown,49.277621187882,-123.124894798848,2304,67.88451162534562
4882,1,Hastings-Sunrise,49.2808709619737,-123.052249746359,5430,37.02894061470699
4883,8,Mount Pleasant,49.2627932667388,-123.092248463825,3584,61.88703521535133
4884,1,Grandview-Woodland,49.2688237082887,-123.070016435611,4574,32.13517651265752
4885,1,Downtown,49.2825763476764,-123.103733892422,3057,41.96293784069385
4886,4,Kensington-Cedar Cottage,49.2445327687089,-123.064578573039,4844,65.1378161260736
4887,1,Sunset,49.2296637861737,-123.091027405099,3666,55.29961623701318
4888,2,Downtown,49.2842080757313,-123.100234263222,3308,54.114596685782665
4889,1,Grandview-Woodland,49.2688438239252,-123.057292740318,5202,59.29357658868864
4890,4,Strathcona,49.2728022585486,-123.081175657745,4026,46.869873360645414
4891,4,Strathcona,49.2731891342763,-123.081058079684,4026,27.63647911069438
4892,5,Grandview-Woodland,49.2815640122244,-123.074854699079,4373,63.09749374364918
4893,1,West End,49.2829935566929,-123.124037316911,2316,88.10081711958362
4894,4,Mount Pleasant,49.2633019793519,-123.108898884173,2885,44.67312136388233
4895,3,Renfrew-Collingwood,49.2360241107287,-123.040242654277,5871,45.84121705746176
4896,3,Renfrew-Collingwood,49.2361123630733,-123.03995766973,5896,62.436518531135526
4897,1,Strathcona,49.2796929659174,-123.097754840805,3415,50.04629044115611
4898,1,Kitsilano,49.2642905714552,-123.166170641957,831,36.926232981957305
4899,1,Grandview-Woodland,49.267186123348,-123.070046420557,4572,30.501592170081857
4900,1,Mount Pleasant,49.2613579461149,-123.099166096859,3361,72.50497573166987
4901,2,Marpole,49.2041736519663,-123.130107048475,2057,24.79392214461362
4902,2,Marpole,49.2042554790664,-123.130125809909,2057,30.212567337088615
4903,1,Downtown,49.2813988032528,-123.12111882145,2461,70.04795304112203
4904,2,Fairview,49.2629516230303,-123.117971450485,2593,48.68910407980312
4905,2,Sunset,49.2241269150163,-123.090419146789,3658,49.576962309498114
4906,2,Strathcona,49.2801018203001,-123.098774451231,3289,72.18890905029535
4907,8,Kensington-Cedar Cottage,49.2551915892206,-123.085821034156,3857,34.78810938613526
4908,8,Downtown,49.2826594582765,-123.114557354768,2719,35.65611685351035
4909,1,Arbutus Ridge,49.2359443429788,-123.155877207057,1102,51.626585399785206
4910,1,Arbutus Ridge,49.2360145102788,-123.155873993617,1105,54.493660564411655
4911,12,Kensington-Cedar Cottage,49.2528464823012,-123.082157104704,4007,29.636716315551737
4912,12,Kensington-Cedar Cottage,49.2529918510123,-123.082665829077,4007,64.50577205438297
4913,1,Riley Park,49.2539827842202,-123.090845372224,3692,71.50629626368338
4914,2,Mount Pleasant,49.2627157742084,-123.082417051717,3942,71.05076776275038
4915,3,Renfrew-Collingwood,49.2396538575227,-123.054033855033,5345,26.579989965282433
4916,4,Downtown,49.2839468137174,-123.11431019198,2727,34.81794608785874
4917,3,West End,49.2908945797069,-123.135868992626,1812,46.55343670257753
4918,7,Renfrew-Collingwood,49.2584538673109,-123.04495525822,5715,59.433009025216265
4919,21,Kitsilano,49.2638482274214,-123.170800252596,712,41.8688721692709
4920,2,Grandview-Woodland,49.2778272461588,-123.070885495737,4521,42.38250520416135
4921,2,Grandview-Woodland,49.2760894625822,-123.076096417887,4300,35.73752627987173
4922,2,Downtown,49.2849176269703,-123.117015064474,2605,77.93097249601733
4923,2,Downtown,49.2826590031753,-123.112336398426,2794,33.530999468111304
4924,1,Kitsilano,49.2680804927805,-123.167566863931,786,61.556910243584625
4925,9,Fairview,49.265045121608,-123.138928378294,1724,46.51664321025246
4926,4,Kitsilano,49.2634550076057,-123.149441392478,1279,85.9910919493732
4927,11,Downtown,49.2837486117464,-123.112062631688,2795,33.94715189653884
4928,2,Fairview,49.2673853124217,-123.144308916317,1539,82.85089303183696
4929,3,West Point Grey,49.2643013214295,-123.210568858982,60,118.93523339456954
4930,2,Kitsilano,49.2638799777381,-123.173332947461,650,55.55130738722478
4931,2,Kensington-Cedar Cottage,49.2618967753383,-123.076442124912,4310,82.68800684657012
4932,3,Kitsilano,49.2678390206655,-123.155392873945,1134,41.103196863042925
4933,3,Kitsilano,49.2679109074402,-123.155775783374,1134,55.22262350707886
4934,1,Kitsilano,49.2686671479761,-123.170605349377,717,43.57404940686112
4935,1,Grandview-Woodland,49.2769308524955,-123.070924053761,4520,44.50434986387978
4936,5,West Point Grey,49.2635189902714,-123.207440817342,83,105.17887185123205
4937,1,Mount Pleasant,49.2653832799866,-123.108047088734,2958,100.30410103673873
4938,1,Downtown,49.2753263859669,-123.127509075582,2174,23.589833742168462
4939,1,Kitsilano,49.2693040472267,-123.155622940424,1136,48.36715381498383
4940,1,Kitsilano,49.26930435345,-123.155729474502,1136,54.79056025837097
4941,1,Kitsilano,49.2693078150227,-123.155837393142,1136,61.769085348722456
4942,2,Kensington-Cedar Cottage,49.2445875781059,-123.064688559234,4797,68.35339897747937
4943,8,Kensington-Cedar Cottage,49.2424598173867,-123.058692772502,5054,34.94640114453397
4944,8,Kensington-Cedar Cottage,49.2425114712383,-123.058810300149,5054,30.223544420586002
4945,2,Mount Pleasant,49.2689241417608,-123.103467376574,3132,64.41422034314223
4946,1,Strathcona,49.2833396829203,-123.094290890272,3572,75.01320882195442
4947,1,Strathcona,49.2833413876378,-123.094395394322,3485,69.71028456091994
4948,1,West End,49.2872415675139,-123.141235258318,1608,36.65605091744513
4949,1,West End,49.2872857702813,-123.141462815764,1577,24.398915929843195
4950,5,Grandview-Woodland,49.2769045280691,-123.068804080915,4629,44.198377779452926
4951,10,Grandview-Woodland,49.2764289165352,-123.07281168816,4437,29.462601984491123
4952,1,Riley Park,49.2497825901268,-123.114136826252,2677,93.94903284193128
4953,4,Strathcona,49.272641325668,-123.096878026141,3373,86.48692829407821
4954,4,Mount Pleasant,49.2676595790092,-123.105673577614,2963,74.74119582950365
4955,1,Kitsilano,49.2631534303105,-123.157013934718,1062,54.63707398800563
4956,1,Grandview-Woodland,49.2771190848006,-123.065278526361,4761,51.22619151252846
4957,1,Fairview,49.2690363410787,-123.139291760851,1730,74.39277062827672
4958,1,Renfrew-Collingwood,49.2598639832968,-123.033232290055,6204,91.82679183795219
4959,8,Dunbar-Southlands,49.2464347496115,-123.18546909103,392,35.48613658765511
4960,1,Riley Park,49.2420223455094,-123.101031452523,3200,27.27526025632395
4961,1,Riley Park,49.242123097553,-123.101015034282,3201,32.068284065784184
4962,2,Grandview-Woodland,49.2808744966276,-123.066014017091,4769,46.690107098726585
4963,1,Kitsilano,49.2720444005108,-123.161655359035,957,42.04383763851861
4964,3,Fairview,49.2631024686928,-123.127093253645,2238,50.22571422048264
4965,6,Hastings-Sunrise,49.2808591310325,-123.045285669921,5745,93.36282234907603
4966,1,Grandview-Woodland,49.2630127800949,-123.057118939285,5189,39.132897520877464
4967,2,West End,49.2823695467248,-123.127227693986,2170,57.07441172480374
4968,4,Strathcona,49.2827927976595,-123.09202165537,3618,53.20025462454995
4969,3,Strathcona,49.281509495321,-123.092378021973,3616,75.73361111606376
4970,2,Strathcona,49.2820721052097,-123.081015672987,4058,22.536378565373155
4971,1,Strathcona,49.2759720032422,-123.082266213374,3975,32.80906232949558
4972,1,Strathcona,49.2762495107484,-123.082257738615,3975,57.145359041935336
4973,1,Strathcona,49.2763777433705,-123.081818161694,4045,58.599730725651014
4974,1,Strathcona,49.2764532573127,-123.082249842272,3979,47.99420358717261
4975,1,Strathcona,49.2767134128172,-123.082229102539,3979,28.682847425318478
4976,1,Riley Park,49.24623974335,-123.101953767532,3138,49.178815405639035
4977,1,Kensington-Cedar Cottage,49.244911614572,-123.089514264688,3680,55.75933977427578
4978,2,Strathcona,49.2828777846061,-123.096981526201,3390,61.54187986479636
4979,2,Downtown,49.2885466170136,-123.125843817315,2271,37.50243797181903
4980,5,Strathcona,49.2708343668092,-123.086102877023,3838,51.48387028167032
4981,5,Kensington-Cedar Cottage,49.2552063210685,-123.089464497553,3694,46.627362403005996
4982,9,Strathcona,49.2807625432159,-123.085739178527,3894,77.39388875415281
4983,5,Strathcona,49.2791920212267,-123.098710736507,3287,79.31962039211164
4984,2,Grandview-Woodland,49.2772603394591,-123.067511400097,4630,67.61662373029931
4985,1,Grandview-Woodland,49.2796979605425,-123.074857731934,4370,61.87320412206087
4986,1,Grandview-Woodland,49.2796987700945,-123.074996475241,4370,70.82462824542944
4987,1,Grandview-Woodland,49.2819437318669,-123.071999554163,4443,52.048142157140084
4988,1,Grandview-Woodland,49.2782884639195,-123.076500905556,4245,55.95929352401779
4989,1,Downtown,49.2883478841585,-123.122174934017,2380,64.41415671375067
4990,1,Strathcona,49.2824050819821,-123.092625377101,3571,60.681371753012414
4991,2,West End,49.2879482515493,-123.141142433578,1632,29.850654590410986
4992,7,Downtown,49.282067034978,-123.10243970124,3155,33.75236424335697
4993,1,Mount Pleasant,49.2615326330511,-123.111685925564,2813,57.897106360605406
4994,8,Fairview,49.2631377807052,-123.129670464276,2127,60.81163428480769
4995,1,Mount Pleasant,49.2584692469399,-123.078670292612,4125,74.28999383696733
4996,2,Downtown,49.2779680558057,-123.123551775253,2367,45.788959875920064
4997,1,Fairview,49.2668667721035,-123.141253999462,1622,36.20252769244031
4998,10,Mount Pleasant,49.2675799859366,-123.10022596299,3238,49.10072189673447
4999,1,Downtown,49.2807562382841,-123.123720062021,2290,93.54152547487614
5000,5,Fairview,49.263073192345,-123.125502255478,2278,74.05223546948604
5001,5,Fairview,49.2646179158376,-123.138115116188,1722,31.249207132079928
5002,4,Sunset,49.2259596921449,-123.090372223914,3659,61.62602083225964
5003,7,Kensington-Cedar Cottage,49.2440026612982,-123.063475299004,4844,54.130099711914674
5004,2,Downtown,49.2751403014268,-123.110072089446,2783,187.58355806730057
5005,1,Grandview-Woodland,49.2754655490826,-123.066423525203,4758,64.86214368629068
5006,1,Grandview-Woodland,49.275017499059,-123.059384247692,5014,42.58949547327461
5007,1,Grandview-Woodland,49.2834345087407,-123.075622518844,4257,110.65393837940991
5008,1,Renfrew-Collingwood,49.2503210157691,-123.04207780507,5811,47.738437935812826
5009,4,Renfrew-Collingwood,49.2391951929535,-123.052998592799,5386,35.55801609388707
5010,3,Strathcona,49.2809163453202,-123.094181898086,3568,64.71479538853947
5011,5,Mount Pleasant,49.257148911682,-123.114809495197,2690,33.24722101018594
5012,7,Mount Pleasant,49.2633751197018,-123.114145329076,2698,55.45739942019959
5013,5,Mount Pleasant,49.2629305246205,-123.110713692794,2816,28.86633689568347
5014,2,Fairview,49.2639008082374,-123.139530702485,1720,79.5087990990222
5015,6,Mount Pleasant,49.2643683306927,-123.10265340687,3121,33.57763062795893
5016,2,Fairview,49.2657189577516,-123.138908965056,1724,52.44456235464431
5017,11,Downtown,49.2836951610924,-123.111989771981,2795,38.16992392321422
5018,2,Fairview,49.2673792264765,-123.143779140347,1539,48.65024151894071
5019,2,Fairview,49.2673901305551,-123.144405150098,1539,89.57454579734981
5020,1,West Point Grey,49.2635137133977,-123.207128105443,83,83.76533674647374
5021,7,Kensington-Cedar Cottage,49.2362236402432,-123.065058755842,4777,42.79048599445064
5022,2,Grandview-Woodland,49.2635561185254,-123.074252794497,4396,55.51221469375291
5023,1,Renfrew-Collingwood,49.2537921968455,-123.042942124814,5815,101.72043992608319
5024,1,Sunset,49.2328652367791,-123.100455613356,3269,40.15075272239551
5025,1,Marpole,49.2110328369021,-123.130574857505,2074,45.94393691571767
5026,3,Kitsilano,49.2679080406132,-123.155566851622,1134,43.06608508182605
5027,3,Kitsilano,49.2679092492041,-123.155671309915,1134,48.948961775043415
5028,1,Fairview,49.2707834541747,-123.135637494968,1783,146.1016804301897
5029,9,West Point Grey,49.2634660711214,-123.207761394303,58,103.89341570497318
5030,1,Strathcona,49.2844291901452,-123.092988727784,3576,45.31343014333091
5031,6,Strathcona,49.2744996754006,-123.080122252678,4127,70.48458708153564
5032,6,Strathcona,49.2745521403163,-123.079070380372,4127,54.102197861452275
5033,4,Downtown,49.2827506580941,-123.103941992172,3058,33.65747774130845
5034,1,Kitsilano,49.2693475169884,-123.155872845977,1136,66.17685617427256
5035,1,Grandview-Woodland,49.2833456260687,-123.067428585255,4638,57.43722893253279
5036,8,Kensington-Cedar Cottage,49.242720379325,-123.059262692852,5054,42.36654069539102
5037,1,Riley Park,49.2507689188946,-123.091855474921,3599,31.66235709101841
5038,11,Mount Pleasant,49.2695304301747,-123.104870722469,3047,37.603929051350015
5039,3,Mount Pleasant,49.2570695356725,-123.101748807393,3210,62.14955702868472
5040,1,Renfrew-Collingwood,49.2497836610369,-123.034287411112,6121,38.81735434836747
5041,3,Strathcona,49.2806102453793,-123.098437672702,3410,86.48885874139245
5042,1,Sunset,49.2142965110013,-123.088289698289,3749,50.87858607534215
5043,1,Kerrisdale,49.2342357125657,-123.153533017242,1135,112.13506004934764
5044,3,Strathcona,49.2808401442991,-123.08997496986,3705,47.38667538167815
5045,5,Mount Pleasant,49.2632159841625,-123.104646279984,3035,29.41720715613626
5046,1,Fairview,49.2572354131417,-123.119080672267,2500,76.07272963808225
5047,1,Riley Park,49.2565609823096,-123.114012142596,2739,72.28956168778444
5048,14,Downtown,49.2822936932026,-123.115112701271,2719,49.628639598987476
5049,2,Grandview-Woodland,49.2763057373188,-123.058249826057,5122,40.215230590235024
5050,5,Downtown,49.2761512243686,-123.130245178204,2070,53.9598211346506
5051,2,Kitsilano,49.2678554906042,-123.152285328887,1201,45.18298164312179
5052,1,Fairview,49.2690384557156,-123.139395550109,1730,81.4655738727676
5053,5,Sunset,49.2292991957415,-123.090275438975,3665,30.130553863365716
5054,11,Strathcona,49.283803388899,-123.098057083432,3385,32.1205078175076
5055,2,Downtown,49.2807281387964,-123.100141001669,3289,51.46241469975253
5056,1,Fairview,49.2693206135883,-123.137044904387,1773,64.02994035562827
5057,7,Mount Pleasant,49.2662827706075,-123.107972944714,2960,97.87465784986482
5058,2,Grandview-Woodland,49.2824921842223,-123.07296274715,4443,41.42809803294463
5059,10,Downtown,49.2811121755749,-123.103924207833,3056,49.27231926837304
5060,10,Downtown,49.2818273077737,-123.104922287747,3056,58.70475647670693
5061,6,Strathcona,49.2765676860867,-123.08048558581,4107,44.94930796179357
5062,1,West End,49.2861554000034,-123.125682236504,2268,62.90937536336034
5063,12,Mount Pleasant,49.257085269976,-123.100854347689,3246,49.653071975967435
5064,3,Sunset,49.2255573194463,-123.077919775918,4224,55.47263888869088
5065,3,Mount Pleasant,49.2653020294461,-123.106063219552,2958,57.79422354077861
5066,2,Strathcona,49.2804322821154,-123.089084634655,3704,44.10912474564814
5067,1,Mount Pleasant,49.2577594036697,-123.08881509658,3726,31.214444618523196
5068,4,Kensington-Cedar Cottage,49.2491723783036,-123.074661906877,4337,77.33294684635472
5069,3,Hastings-Sunrise,49.2806766687801,-123.037514033419,5956,106.50247443994121
5070,4,Arbutus Ridge,49.2348395618842,-123.155845460654,1099,36.97012480006947
5071,1,Grandview-Woodland,49.2724130364104,-123.072505720248,4412,72.59281935616667
5072,4,Downtown,49.2791991671711,-123.122526236219,2376,34.76240663606365
5073,1,Grandview-Woodland,49.2675855166147,-123.075972479388,4318,47.10173994505697
5074,1,Grandview-Woodland,49.2675884793689,-123.076376745741,4318,72.82632947549219
5075,5,Strathcona,49.2704848618651,-123.088889996589,3706,72.89656490819046
5076,1,Arbutus Ridge,49.2445856887116,-123.153877247996,1174,78.86164775909508
5077,1,Kensington-Cedar Cottage,49.249948826979,-123.075038806946,4334,56.62454097484034
5078,1,West End,49.2834208235178,-123.138649647802,1723,37.10336639324301
5079,2,Grandview-Woodland,49.2630716901311,-123.077190951763,4214,34.49565675524313
5080,1,West Point Grey,49.2631299764385,-123.207679976564,57,107.38200528345335
5081,1,Kitsilano,49.2700477055864,-123.149346659624,1290,71.53961412971374
5082,2,Arbutus Ridge,49.234930403972,-123.161832296132,970,47.76638697969381
5083,1,Marpole,49.2063461318346,-123.13882442001,1680,71.73193707555606
5084,1,Kensington-Cedar Cottage,49.2494758460444,-123.07289370323,4419,65.07663801679837
5085,1,Fairview,49.2639952807041,-123.134389270803,1929,70.44286643299303
5086,9,Downtown,49.2834893325155,-123.11361255202,2763,55.14119500710682
5087,9,Downtown,49.2835414279903,-123.113690373871,2727,53.41952166798328
5088,6,Kensington-Cedar Cottage,49.2479207757907,-123.070594096517,4508,50.13934789278653
5089,12,Downtown,49.2829666346477,-123.112792511052,2763,46.67878416358322
5090,3,Downtown,49.2824209504986,-123.110869339894,2819,33.16920041680542
5091,1,Strathcona,49.2815968873235,-123.097975724335,3404,50.79991415199766
5092,3,Fairview,49.2630145309513,-123.121054317485,2422,64.59842091721013
5093,1,Kitsilano,49.2665026447827,-123.176041737222,615,32.23724875256512
5094,1,West End,49.2862236691247,-123.138684431046,1700,86.1681014841788
5095,1,West End,49.2864336371005,-123.139048980571,1700,56.21030259317698
5096,4,South Cambie,49.2514335567623,-123.127225620962,2192,34.972085258065235
5097,5,Downtown,49.2816662911069,-123.10102946432,3150,93.42739001126336
5098,2,Riley Park,49.2558771968235,-123.090453656532,3694,57.04430377522539
5099,1,Sunset,49.2262475931972,-123.101998164638,3185,55.29861157706888
5100,1,West Point Grey,49.2688124218079,-123.21473596339,20,37.44256182142372
5101,3,Strathcona,49.2808122113046,-123.088429060061,3705,86.95386856648724
5102,5,Downtown,49.2811141504462,-123.104028694331,3056,44.963416583597514
5103,1,Fairview,49.2635657969344,-123.118596122757,2593,87.55862530858599
5104,2,Downtown,49.2731951275901,-123.122665746968,2364,78.03769449389253
5105,1,Kitsilano,49.2680931764338,-123.168123875921,786,32.46697812902033
5106,1,Dunbar-Southlands,49.2492770921509,-123.185591628153,395,41.84899791823198
5107,1,Kitsilano,49.2583935531909,-123.168178388293,781,31.892131132387085
5108,5,Kitsilano,49.264533130741,-123.180746188728,503,72.845981355538
5109,2,Hastings-Sunrise,49.2814906943564,-123.054239444104,5323,45.65657383729977
5110,2,Downtown,49.2834348729792,-123.102819412023,3158,52.84745791465849
5111,3,Grandview-Woodland,49.2830071677678,-123.072932995675,4444,29.22445948510021
5112,1,Kitsilano,49.2677985270757,-123.148607728728,1373,55.1260983556635
5113,1,Kitsilano,49.2678113868253,-123.149433339682,1287,73.25317274648908
5114,3,Downtown,49.2887232176178,-123.12352767162,2370,39.4857128677089
5115,5,Mount Pleasant,49.2640485337055,-123.106567246677,2955,31.835662342454647
5116,2,Arbutus Ridge,49.2348578520714,-123.157158068589,1054,50.61815011075188
5117,1,Downtown,49.2797698622413,-123.101299184018,3154,85.97229358275538
5118,6,Dunbar-Southlands,49.2569743158517,-123.184750417104,405,48.61021460510071
5119,1,Riley Park,49.242390834977,-123.101769919226,3201,30.428756104343144
5120,1,Renfrew-Collingwood,49.2338310222096,-123.03458215356,6089,30.276992247724586
5121,3,Strathcona,49.2816825093686,-123.081789964659,4058,48.46460687570973
5122,3,Strathcona,49.2816916611979,-123.082203019154,3990,31.928524002478728
5123,1,West End,49.2875110495686,-123.134312952302,1902,57.99684071978767
5124,3,Downtown,49.2752085187162,-123.123890407304,2371,46.574261984310795
5125,1,Kitsilano,49.2678512780176,-123.152075761134,1201,57.68820400030818
5126,1,Strathcona,49.2842258836781,-123.097343727955,3383,39.5109511777239
5127,1,Kitsilano,49.263184654494,-123.185359171989,355,49.24637144364873
5128,5,Kensington-Cedar Cottage,49.2421687651971,-123.059663050772,5027,27.61652977538053
5129,6,Downtown,49.2810489346567,-123.100740289318,3294,86.16147286059943
5130,6,Downtown,49.2810506286372,-123.100850412263,3294,93.58747045713667
5131,1,Riley Park,49.2508857913143,-123.09956778188,3341,74.5000451666791
5132,7,Kitsilano,49.2726086774804,-123.148639320181,1323,28.34386931600973
5133,7,Kitsilano,49.2726878495593,-123.148628147926,1323,34.34156072738795
5134,5,Fairview,49.2638982459797,-123.138969787586,1720,46.04130267391286
5135,1,Hastings-Sunrise,49.2678643226463,-123.043771153107,5727,45.937663563167185
5136,3,Mount Pleasant,49.2621676143113,-123.090035989867,3732,75.46636862839823
5137,11,Strathcona,49.2817814590256,-123.086312340056,3817,47.40655989721406
5138,1,West End,49.2911412121291,-123.144101398772,1550,125.33337463472043
5139,1,Kensington-Cedar Cottage,49.2436342785571,-123.062702690789,4938,66.48211089271446
5140,9,Downtown,49.2818414955092,-123.108014499131,2941,62.624004402956814
5141,2,Grandview-Woodland,49.2714957645206,-123.065256589607,4748,41.951505863381485
5142,7,Downtown,49.2806495219852,-123.104079180869,3055,27.355858212696674
5143,2,Downtown,49.2890821343586,-123.124757970644,2293,39.50254843203255
5144,3,Downtown,49.2828262704391,-123.109646653124,2866,22.554604359998667
5145,3,Downtown,49.2829256767095,-123.109636561032,2866,28.064108124167664
5146,1,Downtown,49.2841437421503,-123.100761856684,3308,90.91946338553767
5147,2,Victoria-Fraserview,49.2210646697645,-123.066257340101,4722,38.09009196896253
5148,1,West End,49.2882862199086,-123.13985360544,1673,43.27654073664243
5149,2,Grandview-Woodland,49.2818650632254,-123.065841048204,4771,35.81612314890313
5150,1,Kerrisdale,49.2343505703472,-123.159327582848,997,53.11494750026729
5151,2,Kitsilano,49.2607272906121,-123.153801149911,1188,64.26163626493853
5152,1,Grandview-Woodland,49.2800889648951,-123.075710815381,4250,106.05597208303065
5153,5,Grandview-Woodland,49.2799756947911,-123.076425612496,4250,65.93498679350458
5154,1,Kensington-Cedar Cottage,49.2353620627859,-123.090110697824,3670,44.6372136070148
5155,1,Kensington-Cedar Cottage,49.2354524681293,-123.090106741236,3670,37.12412311351463
5156,4,Sunset,49.2284089340589,-123.091078665688,3664,33.46155857020469
5157,2,Riley Park,49.2541933772468,-123.101257747819,3233,45.053124732087404
5158,2,Riley Park,49.2543711087652,-123.1011608176,3231,32.42869371565754
5159,4,Mount Pleasant,49.2679059725916,-123.099224718304,3264,75.34632453898045
5160,8,Strathcona,49.2792948905005,-123.099266799343,3287,38.16836417483213
5161,2,West End,49.2899484858578,-123.130300416539,2067,58.96550355935785
5162,2,Downtown,49.2848620845473,-123.117056734651,2605,71.09301926134617
5163,5,Downtown,49.2802430316326,-123.12093748457,2441,34.70008722014564
5164,2,West End,49.288967842455,-123.140775767936,1612,85.51762078960587
5165,1,South Cambie,49.2488646742815,-123.127109645349,2187,50.49032636109821
5166,3,Kensington-Cedar Cottage,49.2467867912917,-123.089811181096,3683,34.011511193651565
5167,1,Marpole,49.2023853484622,-123.133871131898,1870,74.73311124380218
5168,1,Kitsilano,49.2684084724658,-123.154014458064,1134,84.73284462400677
5169,5,Hastings-Sunrise,49.2814130517439,-123.027837413273,6356,47.394493551980794
5170,1,Grandview-Woodland,49.2629376691539,-123.057120914258,5189,39.061004216528964
5171,1,Strathcona,49.2781018544393,-123.088547883396,3701,84.6812222853116
5172,1,Strathcona,49.276111433348,-123.082259571214,3975,44.13020507093581
5173,1,Strathcona,49.2761797971658,-123.082258997496,3975,50.39699163179288
5174,1,Strathcona,49.2765827114552,-123.081863594907,4045,44.68468031816318
5175,2,Kitsilano,49.2678557577484,-123.168691183422,784,50.34605111638077
5176,1,Fairview,49.2659742529604,-123.142131823227,1538,88.88176885477232
5177,4,Fairview,49.2578583247171,-123.139205824314,1710,35.7895593832735
5178,6,Strathcona,49.2744012215721,-123.081078652562,4032,31.277955517832428
5179,6,Mount Pleasant,49.2568175487583,-123.08919123564,3709,39.98135526096173
5180,1,Downtown,49.2862337084847,-123.115919426108,2664,38.36948858051746
5181,3,Strathcona,49.2818965348255,-123.093012166263,3571,39.822161664855216
5182,2,Mount Pleasant,49.263333313257,-123.096163325925,3463,24.77811726021609
