longitude,latitude,id,street_count,type,neighbors,crime_count,stores_count
-123.1939814,49.26085931,205,4,Junction,"[(206, 100.6971933, 4517), (204, 100.532142, 4744), (269, 221.2259472, 6799), (166, 221.3224204, 7115)]",2,0
-123.1939494,49.26176485,206,4,Junction,"[(207, 100.5715314, 4301), (205, 100.6971933, 4517), (272, 221.2065253, 6798), (167, 221.3717631, 7114)]",1,0
-123.1939183,49.26266928,207,4,Junction,"[(209, 102.6425218, 4114), (206, 100.5715314, 4301), (276, 221.1723454, 6797), (171, 221.2278039, 7113)]",2,0
-123.1937861,49.23185864,208,2,Psudo,"[(210, 205.7599217, 8753), (201, 139.2148944, 9076)]",2,0
-123.1938859,49.26359233,209,4,Junction,"[(199, 168.4601787, 3673), (207, 102.6425218, 4114), (280, 221.10039, 6796), (176, 221.1189234, 7112)]",2,2
-123.193735,49.23370919,210,4,Junction,"[(239, 116.0835799, 6791), (184, 245.4712904, 7106), (213, 117.3655471, 8704), (208, 205.7599217, 8753)]",4,1
-123.1937291,49.23645688,211,4,Junction,"[(241, 103.6524255, 6825), (168, 228.7875885, 7139), (212, 127.765427, 8474), (214, 92.41908166, 8570)]",4,0
-123.1937256,49.23760616,212,4,Junction,"[(257, 202.3219076, 6823), (170, 228.1743395, 7138), (215, 110.906054, 8409), (211, 127.765427, 8474)]",3,0
-123.1937066,49.23476472,213,4,Junction,"[(240, 100.7635081, 6827), (184, 217.5991035, 7141), (214, 96.09018914, 8616), (210, 117.3655471, 8704)]",0,2
-123.1936979,49.23562906,214,3,Junction,"[(169, 229.6807203, 7140), (211, 92.41908166, 8570), (213, 96.09018914, 8616)]",0,0
-123.1936983,49.23860194,215,4,Junction,"[(259, 201.0300698, 6822), (172, 229.4256584, 7137), (216, 105.5646265, 8344), (212, 110.906054, 8409)]",4,0
-123.1936938,49.23955151,216,4,Junction,"[(260, 200.8746023, 6821), (174, 229.2559881, 7136), (217, 105.0982109, 8284), (215, 105.5646265, 8344)]",5,0
-123.1936882,49.24049689,217,4,Junction,"[(262, 201.1119006, 6820), (175, 229.1428791, 7135), (218, 105.3239012, 8215), (216, 105.0982109, 8284)]",2,0
-123.1936742,49.24144425,218,4,Junction,"[(264, 201.1282295, 6819), (177, 229.4084939, 7134), (219, 106.6117914, 7933), (217, 105.3239012, 8215)]",2,0
-123.1936592,49.2424032,219,4,Junction,"[(266, 201.048967, 6818), (178, 229.7359401, 7133), (220, 105.7056668, 7843), (218, 106.6117914, 7933)]",5,0
-123.1936493,49.24335402,220,4,Junction,"[(267, 200.9214532, 6817), (179, 229.9015183, 7132), (221, 105.5707513, 7789), (219, 105.7056668, 7843)]",3,0
-123.1936408,49.24430364,221,4,Junction,"[(268, 200.8976305, 6816), (181, 229.9848624, 7131), (222, 105.6182663, 7690), (220, 105.5707513, 7789)]",2,0
-123.1936315,49.24525368,222,4,Junction,"[(270, 200.9987004, 6815), (182, 230.1448926, 7130), (223, 105.6171125, 7585), (221, 105.6182663, 7690)]",4,0
-123.1936224,49.24620371,223,4,Junction,"[(242, 100.5065277, 6814), (183, 230.1686765, 7129), (225, 105.4812036, 7472), (222, 105.6171125, 7585)]",3,0
-123.1936131,49.2480991,224,4,Junction,"[(243, 100.4086768, 6812), (186, 224.4033189, 7127), (226, 221.0488322, 7161), (225, 105.2985493, 7471)]",5,1
-123.193603,49.2471524,225,3,Junction,"[(185, 228.2671069, 7128), (224, 105.2985493, 7471), (223, 105.4812036, 7472)]",3,0
-123.1935938,49.25008744,226,4,Junction,"[(275, 200.9084118, 6829), (227, 110.6977446, 7071), (187, 219.5571772, 7143), (224, 221.0488322, 7161)]",1,0
-123.1935904,49.25108318,227,3,Junction,"[(228, 100.5635886, 6755), (277, 201.2626323, 6810), (226, 110.6977446, 7071)]",1,0
-123.1935824,49.25198775,228,4,Junction,"[(229, 100.5490479, 6630), (227, 100.5635886, 6755), (278, 201.2757305, 6809), (188, 219.2438572, 7126)]",0,0
-123.1935734,49.25289219,229,4,Junction,"[(230, 100.5840146, 6541), (228, 100.5490479, 6630), (279, 201.2498395, 6808), (189, 219.3438195, 7125)]",0,0
-123.1935647,49.25379695,230,4,Junction,"[(231, 100.5061367, 6363), (229, 100.5840146, 6541), (281, 201.2777051, 6807), (190, 219.5019518, 7124)]",2,0
-123.1935558,49.254701,231,4,Junction,"[(232, 100.564844, 6133), (230, 100.5061367, 6363), (282, 201.1639879, 6806), (191, 219.6014089, 7123)]",2,0
-123.1935473,49.25560558,232,4,Junction,"[(233, 100.6693231, 5959), (231, 100.564844, 6133), (283, 201.229062, 6805), (192, 219.664918, 7122)]",2,0
-123.1935413,49.25651111,233,4,Junction,"[(234, 107.211746, 5775), (232, 100.6693231, 5959), (284, 201.1893115, 6804), (193, 219.6223155, 7121)]",3,0
-123.1935346,49.25747549,234,4,Junction,"[(235, 64.02661673, 5532), (233, 107.211746, 5775), (285, 201.1297636, 6803), (194, 219.5471656, 7120)]",1,0
-123.1935306,49.25805142,235,3,Junction,"[(234, 64.02661673, 5532), (255, 181.1458644, 6801), (202, 39.91862816, 6802)]",7,1
-123.1934781,49.26510122,236,4,Junction,"[(237, 17.15644295, 4058), (332, 431.6579055, 6610), (331, 424.9612478, 6611), (198, 157.8188675, 7142)]",2,0
-123.1934354,49.26494944,237,2,Psudo,"[(280, 255.416571, 4057), (236, 17.15644295, 4058)]",2,0
-123.1924191,49.23070998,238,2,Junction,"[(253, 102.7331535, 6828), (239, 276.6457349, 8754)]",1,0
-123.1923446,49.23319799,239,4,Junction,"[(254, 115.7026921, 6790), (210, 116.0835799, 6791), (240, 174.1182037, 8670), (238, 276.6457349, 8754)]",1,0
-123.1923225,49.23476416,240,4,Junction,"[(258, 101.9564746, 6826), (213, 100.7635081, 6827), (241, 187.7399172, 8533), (239, 174.1182037, 8670)]",0,1
-123.1923052,49.23645288,241,3,Junction,"[(256, 98.44245337, 6824), (211, 103.6524255, 6825), (240, 187.7399172, 8533)]",0,0
-123.1922415,49.24619743,242,3,Junction,"[(271, 100.5579652, 6813), (223, 100.5065277, 6814), (243, 210.6968654, 7469)]",0,0
-123.1922335,49.24809268,243,3,Junction,"[(273, 100.6034989, 6811), (224, 100.4086768, 6812), (242, 210.6968654, 7469)]",1,0
-123.1910965,49.22553495,247,3,Junction,"[(362, 407.0602135, 6339), (249, 110.6969334, 9489)]",3,0
-123.1910675,49.22653051,249,3,Junction,"[(364, 406.104025, 6338), (250, 109.1259175, 9440), (247, 110.6969334, 9489)]",3,0
-123.1910411,49.22751197,250,3,Junction,"[(365, 405.317507, 6337), (251, 90.32001632, 9362), (249, 109.1259175, 9440)]",0,0
-123.1910118,49.2283242,251,2,Junction,"[(263, 10.55058392, 6525), (250, 90.32001632, 9362)]",0,0
-123.1910081,49.23070306,253,3,Junction,"[(292, 101.5260838, 6717), (238, 102.7331535, 6828)]",0,0
-123.190953,49.23269527,254,4,Junction,"[(290, 103.9411825, 6674), (239, 115.7026921, 6790), (258, 229.9565518, 8685)]",1,0
-123.1910418,49.25801302,255,3,Junction,"[(261, 110.5047106, 5484), (286, 19.90473675, 6688), (235, 181.1458644, 6801)]",3,1
-123.1909529,49.23644887,256,4,Junction,"[(293, 98.96129457, 6713), (241, 98.44245337, 6824), (257, 127.6245923, 8509), (258, 187.9386753, 8553)]",0,0
-123.1909463,49.23759688,257,4,Junction,"[(303, 201.0020777, 6711), (212, 202.3219076, 6823), (259, 110.2350048, 8442), (256, 127.6245923, 8509)]",2,0
-123.190922,49.23476368,258,4,Junction,"[(291, 93.64964997, 6716), (240, 101.9564746, 6826), (256, 187.9386753, 8553), (254, 229.9565518, 8685)]",1,1
-123.1909367,49.23858844,259,4,Junction,"[(304, 200.5821117, 6710), (215, 201.0300698, 6822), (260, 105.7174308, 8370), (257, 110.2350048, 8442)]",1,0
-123.1909342,49.23953938,260,4,Junction,"[(305, 200.8369274, 6709), (216, 200.8746023, 6821), (262, 105.2929423, 8320), (259, 105.7174308, 8370)]",0,0
-123.1910055,49.25900674,261,3,Junction,"[(265, 100.4825568, 5289), (255, 110.5047106, 5484), (325, 221.2837213, 6686)]",3,0
-123.1909254,49.2404865,262,4,Junction,"[(306, 201.1512842, 6708), (217, 201.1119006, 6820), (264, 106.0431119, 8250), (260, 105.2929423, 8320)]",1,0
-123.1908669,49.22832344,263,3,Junction,"[(341, 284.1998476, 6524), (251, 10.55058392, 6525), (200, 326.5426423, 6743)]",0,0
-123.190911,49.24144033,264,4,Junction,"[(307, 200.7275993, 6707), (218, 201.1282295, 6819), (266, 105.5559649, 7965), (262, 106.0431119, 8250)]",1,0
-123.1909732,49.25991036,265,4,Junction,"[(269, 100.6423334, 4902), (261, 100.4825568, 5289), (326, 221.2766819, 6685), (204, 221.2157821, 6800)]",0,0
-123.1908971,49.24238979,266,4,Junction,"[(308, 200.4354081, 6706), (219, 201.048967, 6818), (267, 105.7574179, 7891), (264, 105.5559649, 7965)]",4,0
-123.1908889,49.24334108,267,3,Junction,"[(220, 200.9214532, 6817), (268, 106.1555438, 7825), (266, 105.7574179, 7891)]",0,0
-123.1908807,49.24429596,268,4,Junction,"[(309, 200.8649363, 6705), (221, 200.8976305, 6816), (270, 105.4562168, 7753), (267, 106.1555438, 7825)]",2,0
-123.1909416,49.26081542,269,4,Junction,"[(272, 100.4747206, 4687), (265, 100.6423334, 4902), (327, 221.3322668, 6684), (205, 221.2259472, 6799)]",3,0
-123.1908699,49.24524454,270,4,Junction,"[(310, 200.8660173, 6704), (222, 200.9987004, 6815), (271, 105.2977109, 7660), (268, 105.4562168, 7753)]",5,0
-123.1908599,49.24619169,271,4,Junction,"[(311, 200.9192068, 6700), (242, 100.5579652, 6813), (273, 210.6282048, 7544), (270, 105.2977109, 7660)]",1,0
-123.1909099,49.26171897,272,4,Junction,"[(276, 100.6967348, 4470), (269, 100.4747206, 4687), (328, 221.3635949, 6683), (206, 221.2065253, 6798)]",2,0
-123.1908512,49.24808632,273,4,Junction,"[(313, 201.0203031, 6699), (243, 100.6034989, 6811), (274, 105.5556323, 7340), (271, 210.6282048, 7544)]",2,0
-123.1908413,49.2490358,274,3,Junction,"[(314, 200.9789449, 6698), (275, 115.8185311, 7251), (273, 105.5556323, 7340)]",3,0
-123.1908331,49.25007759,275,4,Junction,"[(315, 200.9880792, 6719), (226, 200.9084118, 6829), (277, 110.6706238, 7144), (274, 115.8185311, 7251)]",3,0
-123.1908792,49.26262453,276,4,Junction,"[(280, 102.5607041, 4259), (272, 100.6967348, 4470), (329, 221.4446926, 6682), (207, 221.1723454, 6797)]",3,0
-123.1908249,49.25107308,277,4,Junction,"[(316, 201.1651169, 6697), (227, 201.2626323, 6810), (278, 100.5515991, 6830), (275, 110.6706238, 7144)]",1,0
-123.1908167,49.25197755,278,4,Junction,"[(317, 201.1634256, 6696), (279, 100.5478167, 6720), (228, 201.2757305, 6809), (277, 100.5515991, 6830)]",0,0
-123.190808,49.25288198,279,4,Junction,"[(281, 100.588328, 6601), (318, 201.1796083, 6695), (278, 100.5478167, 6720), (229, 201.2498395, 6808)]",3,0
-123.1908477,49.26354685,280,4,Junction,"[(237, 255.416571, 4057), (276, 102.5607041, 4259), (330, 221.3163268, 6681), (209, 221.10039, 6796)]",10,2
-123.1907988,49.25378677,281,4,Junction,"[(282, 100.6089799, 6506), (279, 100.588328, 6601), (319, 201.094951, 6694), (230, 201.2777051, 6807)]",1,0
-123.1907914,49.25469175,282,4,Junction,"[(283, 100.5555129, 6299), (281, 100.6089799, 6506), (320, 201.2238957, 6693), (231, 201.1639879, 6806)]",2,0
-123.190782,49.25559625,283,4,Junction,"[(284, 100.4911581, 6084), (282, 100.5555129, 6299), (321, 201.0839181, 6691), (232, 201.229062, 6805)]",1,0
-123.1907765,49.25650018,284,4,Junction,"[(285, 103.6409233, 5904), (283, 100.4911581, 6084), (322, 201.2473939, 6690), (233, 201.1893115, 6804)]",3,0
-123.1907713,49.25743244,285,4,Junction,"[(286, 64.11111436, 5696), (284, 103.6409233, 5904), (323, 201.3546093, 6689), (234, 201.1297636, 6803)]",3,0
-123.1907683,49.25800913,286,3,Junction,"[(285, 64.11111436, 5696), (324, 201.4439927, 6687), (255, 19.90473675, 6688)]",1,0
-123.1906432,49.26870125,287,3,Junction,"[(288, 99.2695406, 2546), (336, 221.2782749, 6718), (149, 641.0509206, 6744)]",9,2
-123.1906082,49.2695939,288,3,Junction,"[(289, 55.75584843, 2350), (287, 99.2695406, 2546), (337, 221.3176645, 6714)]",2,0
-123.1905876,49.27009526,289,3,Junction,"[(288, 55.75584843, 2350), (295, 82.6649152, 6701)]",2,0
-123.1897116,49.23223351,290,3,Junction,"[(294, 12.80020778, 6673), (254, 103.9411825, 6674), (291, 281.2272178, 8690)]",0,0
-123.1896355,49.23476272,291,4,Junction,"[(301, 93.2685086, 6715), (258, 93.64964997, 6716), (293, 187.0492932, 8547), (290, 281.2272178, 8690)]",1,1
-123.1896136,49.23069622,292,2,Junction,"[(253, 101.5260838, 6717), (294, 164.6056671, 9078)]",0,0
-123.1895935,49.23644505,293,3,Junction,"[(302, 101.8965586, 6712), (256, 98.96129457, 6713), (291, 187.0492932, 8547)]",1,0
-123.1895588,49.23217645,294,3,Junction,"[(299, 93.37838245, 6672), (290, 12.80020778, 6673), (292, 164.6056671, 9078)]",1,0
-123.1894514,49.27008823,295,2,Junction,"[(296, 42.21431466, 1913), (289, 82.6649152, 6701)]",3,0
-123.1894455,49.27046794,296,3,Junction,"[(297, 101.4408085, 1912), (295, 42.21431466, 1913), (338, 139.3196534, 6703)]",1,0
-123.1894306,49.27138036,297,3,Junction,"[(298, 24.81941525, 1911), (296, 101.4408085, 1912), (339, 140.8236582, 6692)]",11,0
-123.1894268,49.2716036,298,3,Junction,"[(297, 24.81941525, 1911), (340, 162.5527583, 6656)]",2,0
-123.1884447,49.23176036,299,4,Junction,"[(342, 129.8220794, 6575), (294, 93.37838245, 6672), (301, 333.7651043, 8688)]",0,0
-123.1883544,49.23476207,301,4,Junction,"[(343, 111.2564319, 6594), (291, 93.2685086, 6715), (302, 190.0189409, 8532), (299, 333.7651043, 8688)]",0,1
-123.1881938,49.23644084,302,4,Junction,"[(344, 101.8313581, 6592), (293, 101.8965586, 6712), (303, 127.219545, 8481), (301, 190.0189409, 8532)]",1,0
-123.1881851,49.2375852,303,4,Junction,"[(382, 211.0594822, 6330), (257, 201.0020777, 6711), (304, 110.6014923, 8417), (302, 127.219545, 8481)]",2,0
-123.1881812,49.23858008,304,4,Junction,"[(384, 211.4266772, 6329), (259, 200.5821117, 6710), (305, 105.6073206, 8351), (303, 110.6014923, 8417)]",2,0
-123.1881752,49.23953003,305,4,Junction,"[(385, 211.2917014, 6328), (260, 200.8369274, 6709), (306, 105.2506517, 8295), (304, 105.6073206, 8351)]",3,0
-123.188162,49.24047673,306,4,Junction,"[(386, 210.9170378, 6327), (262, 201.1512842, 6708), (307, 105.770719, 8227), (305, 105.2506517, 8295)]",2,0
-123.1881534,49.24142815,307,4,Junction,"[(387, 210.9370079, 6326), (264, 200.7275993, 6707), (308, 105.4687641, 7942), (306, 105.770719, 8227)]",2,0
-123.1881434,49.24237684,308,3,Junction,"[(388, 210.7749221, 6325), (266, 200.4354081, 6706), (307, 105.4687641, 7942)]",3,0
-123.188121,49.24428252,309,3,Junction,"[(390, 210.8791448, 6324), (268, 200.8649363, 6705), (310, 105.4581283, 7701)]",3,0
-123.1881102,49.24523111,310,4,Junction,"[(391, 210.7378349, 6323), (270, 200.8660173, 6704), (311, 105.4672266, 7595), (309, 105.4581283, 7701)]",2,0
-123.1880994,49.24617978,311,3,Junction,"[(345, 99.27919764, 6590), (271, 200.9192068, 6700), (310, 105.4672266, 7595)]",1,0
-123.1880893,49.24807085,313,3,Junction,"[(347, 99.62043384, 6588), (273, 201.0203031, 6699), (314, 105.6722556, 7293)]",1,1
-123.1880798,49.24902137,314,4,Junction,"[(395, 210.9781481, 6322), (274, 200.9789449, 6698), (315, 116.2385293, 7192), (313, 105.6722556, 7293)]",3,0
-123.1880715,49.25006695,315,4,Junction,"[(397, 211.1268167, 6331), (275, 200.9880792, 6719), (316, 110.5519774, 7077), (314, 116.2385293, 7192)]",1,0
-123.1880607,49.25106136,316,4,Junction,"[(398, 211.0597381, 6321), (277, 201.1651169, 6697), (317, 100.8676999, 6761), (315, 110.5519774, 7077)]",3,0
-123.1880524,49.25196867,317,4,Junction,"[(399, 211.1632632, 6320), (318, 100.3960982, 6637), (278, 201.1634256, 6696), (316, 100.8676999, 6761)]",0,0
-123.1880435,49.25287173,318,4,Junction,"[(400, 211.1608989, 6319), (319, 100.5584864, 6546), (317, 100.3960982, 6637), (279, 201.1796083, 6695)]",1,0
-123.1880354,49.25377626,319,4,Junction,"[(401, 211.2252577, 6318), (320, 100.6041708, 6411), (318, 100.5584864, 6546), (281, 201.094951, 6694)]",0,0
-123.1880263,49.25468119,320,4,Junction,"[(321, 100.5521992, 6174), (402, 211.2137566, 6317), (319, 100.6041708, 6411), (282, 201.2238957, 6693)]",1,0
-123.1880187,49.25558567,321,4,Junction,"[(322, 100.4472145, 6001), (320, 100.5521992, 6174), (403, 211.3099333, 6316), (283, 201.0839181, 6691)]",2,0
-123.1880109,49.2564892,322,4,Junction,"[(323, 100.3455071, 5823), (321, 100.4472145, 6001), (404, 210.949029, 6315), (284, 201.2473939, 6690)]",5,0
-123.1880048,49.25739181,323,4,Junction,"[(324, 63.97668263, 5599), (322, 100.3455071, 5823), (405, 211.2282344, 6314), (285, 201.3546093, 6689)]",1,0
-123.1880006,49.25796729,324,4,Junction,"[(325, 110.5468371, 5407), (323, 63.97668263, 5599), (348, 140.229192, 6586), (286, 201.4439927, 6687)]",5,1
-123.1879651,49.25896141,325,4,Junction,"[(326, 100.6405232, 5216), (324, 110.5468371, 5407), (349, 140.2408872, 6585), (261, 221.2837213, 6686)]",2,0
-123.1879328,49.25986644,326,4,Junction,"[(327, 100.4246947, 4797), (325, 100.6405232, 5216), (350, 140.3085108, 6584), (265, 221.2766819, 6685)]",8,0
-123.1879005,49.26076953,327,4,Junction,"[(328, 100.7506127, 4589), (326, 100.4246947, 4797), (351, 140.3171198, 6583), (269, 221.3322668, 6684)]",3,0
-123.1878682,49.26167556,328,4,Junction,"[(329, 100.4836921, 4378), (327, 100.7506127, 4589), (353, 141.4588449, 6582), (272, 221.3635949, 6683)]",4,0
-123.1878364,49.26257919,329,4,Junction,"[(330, 102.6539294, 4174), (328, 100.4836921, 4378), (354, 141.5242326, 6581), (276, 221.4446926, 6682)]",7,0
-123.1878066,49.26350237,330,4,Junction,"[(331, 98.60346914, 3977), (329, 102.6539294, 4174), (355, 140.6776983, 6580), (280, 221.3163268, 6681)]",7,1
-123.1877711,49.26438902,331,4,Junction,"[(332, 96.58172428, 3781), (330, 98.60346914, 3977), (356, 140.4433285, 6600), (236, 424.9612478, 6611)]",6,0
-123.1877364,49.26525749,332,4,Junction,"[(333, 93.29252575, 3576), (331, 96.58172428, 3781), (357, 140.2785513, 6599), (236, 431.6579055, 6610)]",10,0
-123.1877032,49.2660964,333,3,Junction,"[(334, 93.2395944, 3358), (332, 93.29252575, 3576), (358, 140.0329153, 6598)]",1,0
-123.1876699,49.26693482,334,3,Junction,"[(335, 95.28233407, 3115), (333, 93.2395944, 3358), (359, 139.6926696, 6597)]",3,0
-123.1876361,49.26779162,335,3,Junction,"[(336, 95.42447299, 2903), (334, 95.28233407, 3115), (360, 139.5210466, 6596)]",1,0
-123.1876026,49.2686497,336,4,Junction,"[(337, 99.36268145, 2437), (335, 95.42447299, 2903), (361, 139.3984376, 6595), (287, 221.2782749, 6718)]",16,0
-123.1875669,49.26954317,337,4,Junction,"[(338, 99.28609905, 2233), (336, 99.36268145, 2437), (363, 139.1967395, 6593), (288, 221.3176645, 6714)]",3,0
-123.187531,49.27043596,338,4,Junction,"[(339, 101.4149678, 2033), (337, 99.28609905, 2233), (366, 138.9777258, 6591), (296, 139.3196534, 6703)]",5,0
-123.1874953,49.27134791,339,4,Junction,"[(340, 105.2142329, 1801), (338, 101.4149678, 2033), (370, 138.9535712, 6587), (297, 140.8236582, 6692)]",3,0
-123.1874569,49.27229399,340,3,Junction,"[(339, 105.2142329, 1801), (372, 138.6978881, 6562), (298, 162.5527583, 6656)]",4,0
-123.1869636,49.22830117,341,3,Junction,"[(367, 109.3677491, 6499), (263, 284.1998476, 6524), (342, 320.280735, 9154)]",3,0
-123.1868957,49.23118176,342,4,Junction,"[(371, 123.1907832, 6470), (299, 129.8220794, 6575), (343, 398.0209441, 8692), (341, 320.280735, 9154)]",1,0
-123.1868261,49.23476176,343,4,Junction,"[(378, 109.3776989, 6498), (301, 111.2564319, 6594), (344, 186.2369809, 8515), (342, 398.0209441, 8692)]",1,2
-123.1867949,49.23643688,344,3,Junction,"[(380, 109.4026986, 6496), (302, 101.8313581, 6592), (343, 186.2369809, 8515)]",2,0
-123.1867353,49.24617388,345,3,Junction,"[(392, 111.3033484, 6494), (311, 99.27919764, 6590), (346, 104.9840479, 7457)]",1,0
-123.1867279,49.24711822,346,4,Junction,"[(393, 111.3426107, 6493), (347, 105.3370463, 7356), (345, 104.9840479, 7457)]",6,0
-123.1867205,49.24806574,347,3,Junction,"[(394, 111.4697551, 6492), (313, 99.62043384, 6588), (346, 105.3370463, 7356)]",0,0
-123.1860739,49.25793803,348,3,Junction,"[(349, 110.598285, 5311), (406, 71.10835986, 6490), (324, 140.229192, 6586)]",3,4
-123.1860382,49.25893261,349,4,Junction,"[(350, 100.5391497, 5137), (348, 110.598285, 5311), (410, 150.8899831, 6488), (325, 140.2408872, 6585)]",4,0
-123.186005,49.25983672,350,4,Junction,"[(351, 100.6390909, 4719), (349, 100.5391497, 5137), (411, 150.8580892, 6487), (326, 140.3085108, 6584)]",1,0
-123.1859725,49.26074174,351,3,Junction,"[(350, 100.6390909, 4719), (396, 56.06481932, 6486), (327, 140.3171198, 6583)]",0,0
-123.1859414,49.26117552,352,2,Junction,"[(353, 52.236681, 4481), (396, 75.74068958, 4520)]",1,1
-123.1859245,49.26164527,353,4,Junction,"[(354, 100.5865149, 4281), (352, 52.236681, 4481), (413, 149.6981008, 6485), (328, 141.4588449, 6582)]",3,1
-123.1858918,49.26254981,354,4,Junction,"[(355, 102.7459932, 4093), (353, 100.5865149, 4281), (415, 149.6675301, 6484), (329, 141.5242326, 6581)]",7,0
-123.1858735,49.2634736,355,4,Junction,"[(356, 98.42095411, 3896), (354, 102.7459932, 4093), (416, 150.7344285, 6483), (330, 140.6776983, 6580)]",18,3
-123.1858413,49.26435866,356,4,Junction,"[(357, 96.14393668, 3692), (355, 98.42095411, 3896), (418, 150.7133029, 6505), (331, 140.4433285, 6600)]",10,2
-123.185809,49.26522323,357,4,Junction,"[(358, 93.41422873, 3496), (356, 96.14393668, 3692), (419, 150.6805623, 6504), (332, 140.2785513, 6599)]",4,0
-123.1857791,49.26606328,358,4,Junction,"[(359, 93.3857042, 3261), (357, 93.41422873, 3496), (420, 150.7221541, 6503), (333, 140.0329153, 6598)]",4,1
-123.1857504,49.26690309,359,4,Junction,"[(360, 95.30253796, 3038), (358, 93.3857042, 3261), (422, 150.8559098, 6502), (334, 139.6926696, 6597)]",0,1
-123.1857189,49.26776011,360,4,Junction,"[(361, 95.33708203, 2821), (359, 95.30253796, 3038), (423, 150.8965102, 6501), (335, 139.5210466, 6596)]",33,25
-123.185687,49.26861743,361,4,Junction,"[(363, 99.31410352, 2364), (360, 95.33708203, 2821), (424, 151.7592913, 6500), (336, 139.3984376, 6595)]",7,20
-123.1855063,49.22549799,362,2,Junction,"[(247, 407.0602135, 6339), (364, 110.6223598, 9462)]",0,0
