Unit,id,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
N/A,732,2425,BURRARD ST,Rainbow Insurance Agency,Service Commercial,49.26419801026311,-123.14610190962078,1451,54.89323578732089
N/A,733,2430,BURRARD ST,Downtown Kia,Automotive Goods & Services,49.26436653238764,-123.14505703680511,1451,55.034336202230875
N/A,734,2435,BURRARD ST,Papaya Hut,Food & Beverage,49.26419801026311,-123.14610190962078,1451,54.89323578732089
N/A,735,2445,BURRARD ST,C&T Fried Chicken,Food & Beverage,49.26419801026311,-123.14610190962078,1451,54.89323578732089
N/A,739,1809,W 5TH AV,Rolls-Royce Motor Cars,Automotive Goods & Services,49.26742407300589,-123.14599865172364,1457,41.08385451023876
N/A,748,1795,W BROADWAY,7-Eleven Store,Convenience Goods,49.26400295713706,-123.14548968755187,1450,37.550876657330065
N/A,754,2308,CAMBIE ST,Save-On-Foods,Convenience Goods,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,757,2323,CAMBIE ST,Pepper Lunch,Food & Beverage,49.26460967140253,-123.11522643259045,2707,44.057244456228915
N/A,761,2358,CAMBIE ST,Change Of Scandinavia,Comparison Goods,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,763,2378,CAMBIE ST,Starbucks Coffee,Food & Beverage,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,764,2388,CAMBIE ST,Home Depot of Canada Inc,Comparison Goods,49.264390728814384,-123.11378619202475,2706,77.86264823490839
4,774,2898,CAMBIE ST,Orangetheory Fitness,Entertainment and Leisure,49.25989149580031,-123.11450878807516,2693,60.51685770392796
N/A,778,2929,CAMBIE ST,Image Masters Salon & Spa Inc,Service Commercial,49.259180801590645,-123.11537273985073,2693,40.61058553396477
N/A,779,2931,CAMBIE ST,Lucky 8 Vapes,Convenience Goods,49.259180801590645,-123.11537273985073,2693,40.61058553396477
N/A,781,2961,CAMBIE ST,Indian Roti Kitchen,Food & Beverage,49.259016299617215,-123.11537925418344,2692,41.56019377370302
N/A,786,3002,CAMBIE ST,Hot Delivery (2007) Ltd,Food & Beverage,49.258561527740156,-123.11466267661503,2692,31.563208539133655
N/A,787,3003,CAMBIE ST,Shine Hair Studio Ltd,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,788,3004,CAMBIE ST,The Firewood Cafe,Food & Beverage,49.258561527740156,-123.11466267661503,2692,31.563208539133655
N/A,790,3009,CAMBIE ST,Angel's City Hair,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,791,3010,CAMBIE ST,Passion8 Dessert Café/ Le Miel,Convenience Goods,49.25843817788584,-123.11466748958493,2692,40.91124849047916
N/A,796,3021,CAMBIE ST,Gold Swan Spa,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,801,3088,CAMBIE ST,Chirpyhut Fried Chicken,Food & Beverage,49.25806796004904,-123.11466022351114,2691,40.07003832576737
N/A,802,3090,CAMBIE ST,Kay Nail Atelier,Service Commercial,49.25806796004904,-123.11466022351114,2691,40.07003832576737
N/A,808,3147,CAMBIE ST,5 Stars Travel Ltd,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,809,3150,CAMBIE ST,Treasure Hunt Antiques,Comparison Goods,49.25716241308246,-123.11479107126243,2690,35.24246583676071
N/A,812,3159,CAMBIE ST,Jason Ma Notary Public,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,814,3163,CAMBIE ST,Pediatric Ophthalmology & Adult Strabismus,Service Commercial,49.25785094648473,-123.11581051764878,2691,56.113740343603446
N/A,831,3305,CAMBIE ST,Biercraft Cambie,Food & Beverage,49.25577326727929,-123.11575751415656,2656,32.40607005599521
N/A,837,3318,CAMBIE ST,Bengongs  Tea,Convenience Goods,49.25562457365708,-123.11470676702034,2687,41.00131069947067
N/A,842,3348,CAMBIE ST,A & P Optical Ltd,Comparison Goods,49.2553530243396,-123.11471838906247,2686,59.54904573545918
N/A,843,3353,CAMBIE ST,Las Tortas Mexican Gourmet Sandwich,Food & Beverage,49.25541509542812,-123.11559871791295,2654,45.653257581727175
N/A,845,3357,CAMBIE ST,Flying Wedge Pizza Company,Food & Beverage,49.25541509542812,-123.11559871791295,2654,45.653257581727175
N/A,847,3364,CAMBIE ST,Indian Junction Bar & Grill Ltd,Food & Beverage,49.255263153478715,-123.11472072861324,2686,51.13859143497208
N/A,853,3382,CAMBIE ST,Rain or Shine Ice Cream,Convenience Goods,49.25512751983482,-123.11472538486012,2686,39.79371680187096
N/A,856,3388,CAMBIE ST,Edward D Jones & Co LP,Service Commercial,49.25512751983482,-123.11472538486012,2686,39.79371680187096
N/A,857,3395,CAMBIE ST,Elbarbero Grooming Lounge Inc,Service Commercial,49.25517858564108,-123.1154505652497,2686,38.83348948976058
N/A,858,3396,CAMBIE ST,Westside Montessori School Society,Service Commercial,49.25499331493102,-123.11472520712833,2686,32.118489992264244
N/A,861,3404,CAMBIE ST,Kaboodles Toy Store,Comparison Goods,49.2544515529692,-123.11475654091367,2686,56.53641991853925
N/A,862,3408,CAMBIE ST,Walrus,Comparison Goods,49.2544515529692,-123.11475654091367,2686,56.53641991853925
N/A,870,3451,CAMBIE ST,Black Dog Video,Service Commercial,49.254533417330556,-123.11563459821288,2655,44.59430559028968
N/A,873,3466,CAMBIE ST,Soho Tea Room,Food & Beverage,49.254270319492605,-123.11475338749631,2684,43.91752751951346
N/A,876,3484,CAMBIE ST,New Town Bakery & Restaurant,Convenience Goods,49.25418022355918,-123.11476767508728,2684,36.61462341755543
N/A,878,3492,CAMBIE ST,Starbucks Coffee,Food & Beverage,49.25408994286496,-123.11477145508036,2684,31.614330985219645
N/A,879,3493,CAMBIE ST,Choices Market (#906),Convenience Goods,49.254332233586574,-123.11577674735555,2655,21.08442234619348
N/A,881,4018,CAMBIE ST,Sushi Tonton,Food & Beverage,49.24985170793917,-123.11495054420598,2677,38.785112110625725
N/A,890,4065,CAMBIE ST,Tim Hortons,Food & Beverage,49.24937158568836,-123.11582072816368,2674,53.103588302545106
N/A,968,540,W 17TH AV,Vacant UC,Vacant UC,49.25577326727929,-123.11575751415656,2656,32.40607005599521
N/A,970,508,W 6TH AV,Fit in 30 Fitness Inc,Entertainment and Leisure,49.26560481701206,-123.11520399066146,2716,44.824422182107895
113,975,511,W 7TH AV,Zalon salon,Service Commercial,49.265239957486294,-123.11597065665397,2649,89.49129055435621
115,976,511,W 7TH AV,Touch spa,Service Commercial,49.265239957486294,-123.11597065665397,2649,89.49129055435621
117,977,511,W 7TH AV,Shaktea,Food & Beverage,49.265239957486294,-123.11597065665397,2649,89.49129055435621
N/A,979,411,W 8TH AV,Sense Eyewear,Comparison Goods,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,981,430,W 8TH AV,Judith Hair Design,Service Commercial,49.263669703393006,-123.1134398144617,2761,50.3874207310343
N/A,983,434,W 8TH AV,Original Yin,Entertainment and Leisure,49.263669703393006,-123.1134398144617,2761,50.3874207310343
N/A,984,438,W 8TH AV,UBS Barbershop,Service Commercial,49.263669703393006,-123.1134398144617,2761,50.3874207310343
N/A,985,446,W 8TH AV,Mr. Japanse Curry,Food & Beverage,49.263669703393006,-123.1134398144617,2761,50.3874207310343
N/A,986,447,W 8TH AV,Nails Off 8th,Service Commercial,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,989,457,W 8TH AV,EB Games,Comparison Goods,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,991,467,W 8TH AV,The Rise Dental Group,Service Commercial,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,993,477,W 8TH AV,Uncle Fatih's Pizza,Food & Beverage,49.264390728814384,-123.11378619202475,2706,77.86264823490839
N/A,994,480,W 8TH AV,Wendy's,Food & Beverage,49.26369079497056,-123.11453978357342,2702,33.71180388903827
N/A,996,510,W 8TH AV,Whole Foods Market,Convenience Goods,49.26370874524304,-123.1157983251962,2702,78.19809168741543
N/A,998,467,W BROADWAY,A&W,Food & Beverage,49.263396761943774,-123.11441128407847,2698,38.94284055476689
N/A,1003,519,W BROADWAY,Fido Mobile,Service Commercial,49.26370874524304,-123.1157983251962,2702,78.19809168741543
N/A,1004,521,W BROADWAY,Blenz,Food & Beverage,49.26370874524304,-123.1157983251962,2702,78.19809168741543
N/A,1005,525,W BROADWAY,London Drugs,Convenience Goods,49.26370874524304,-123.1157983251962,2702,78.19809168741543
N/A,1007,541,W BROADWAY,Snore MD Sleep Therapy,Service Commercial,49.26370874524304,-123.1157983251962,2702,78.19809168741543
N/A,1008,545,W BROADWAY,Benkei,Food & Beverage,49.26370874524304,-123.1157983251962,2702,78.19809168741543
110,1010,3150,E 54TH AV,B.C. Liquor Store,Convenience Goods,49.21908296870011,-123.04022273059839,5850,80.42054552194219
150,1012,3150,E 54TH AV,Champ-Villa Dental Centre,Service Commercial,49.21908296870011,-123.04022273059839,5850,80.42054552194219
N/A,1019,7010,KERR ST,Starbucks,Food & Beverage,49.21908296870011,-123.04022273059839,5850,80.42054552194219
N/A,1020,7026,KERR ST,Sushi Go,Food & Beverage,49.21908296870011,-123.04022273059839,5850,80.42054552194219
110,1037,7180,KERR ST,Tasty Wok,Food & Beverage,49.21908296870011,-123.04022273059839,5850,80.42054552194219
170,1041,7180,KERR ST,B.C. Lottery,Service Commercial,49.21908296870011,-123.04022273059839,5850,80.42054552194219
190,1042,7180,KERR ST,Fido Kiosk,Service Commercial,49.21908296870011,-123.04022273059839,5850,80.42054552194219
N/A,1049,511,CARRALL ST,Erin Templeton,Comparison Goods,49.28038776089304,-123.10473097307282,3036,26.066755083856027
N/A,1055,436,COLUMBIA ST,Studio A-OK Inc  All Day Breakfast,Comparison Goods,49.28068869192872,-123.10209559933035,3145,31.881154874481005
N/A,1058,539,COLUMBIA ST,Oceanridge Realty Ltd,Service Commercial,49.27978183490576,-123.10345067433991,3054,75.49540445254105
N/A,1064,213,E GEORGIA ST,Matchstick Coffee Roasters,Food & Beverage,49.27880634376425,-123.09929681284942,3285,39.42550279780843
N/A,1066,217,E GEORGIA ST,Fat Mao Noodles,Food & Beverage,49.27881929406677,-123.0989109279266,3285,65.30907706761074
N/A,1069,222,E GEORGIA ST,Access Gallery,Comparison Goods,49.27830341747842,-123.09883019779944,3284,73.59366023798556
100,1073,228,E GEORGIA ST,St. Bernadine Mission Communications Inc.,Service Commercial,49.2782993943834,-123.09862121496394,3284,87.81170199417112
N/A,1076,233,E GEORGIA ST,EAS Chinese Traditional Herbs Ltd.,Convenience Goods,49.27881021225843,-123.09844040226693,3285,97.82716576752092
N/A,1091,269,E GEORGIA ST,Union Street Cycle,Comparison Goods,49.27879479863714,-123.0976563851567,3420,52.474288730771136
N/A,1092,275,E GEORGIA ST,Kwong Hing Herbal Products Inc.,Convenience Goods,49.278792727158994,-123.09755189125174,3420,46.36953797417093
N/A,1094,286,E GEORGIA ST,33 Market,Comparison Goods,49.27827188561065,-123.09740664842856,3420,36.93992325250948
N/A,1100,1,E PENDER ST,Jack W Chow Insurance Services Ltd,Service Commercial,49.2806545248726,-123.10406663685791,3055,28.412709766424356
N/A,1117,44,E PENDER ST,Vacant UC,Vacant UC,49.27978183490576,-123.10345067433991,3054,75.49540445254105
N/A,1119,48,E PENDER ST,Chinese Zodiac Gifts & Souvenirs,Comparison Goods,49.27978183490576,-123.10345067433991,3054,75.49540445254105
E,1121,72,E PENDER ST,Chinese Art Crafts,Comparison Goods,49.2801808176996,-123.10295541202572,3145,56.12121777191628
N/A,1123,78,E PENDER ST,Sino United Publishing,Comparison Goods,49.28017871881459,-123.10285071142238,3145,49.77825998182239
N/A,1132,104,E PENDER ST,The Carriage House,Comparison Goods,49.28017148713675,-123.10201305926347,3145,34.63146849882991
N/A,1134,107,E PENDER ST,Artistic Arts & Craft Ltd.,Comparison Goods,49.28068869192872,-123.10209559933035,3145,31.881154874481005
100,1136,111,E PENDER ST,Fuling Gifts & Houseware,Comparison Goods,49.28068275912813,-123.10178107445039,3145,45.991961067250756
N/A,1146,130,E PENDER ST,Chinatown BBQ,Food & Beverage,49.28016161925578,-123.1014892141922,3145,64.71702252403604
N/A,1152,142,E PENDER ST,Vacant UC,Vacant UC,49.28015770171981,-123.10128022625202,3145,78.65850314199609
100,1161,168,E PENDER ST,Chinatown Storytelling Centre,Entertainment and Leisure,49.280149398653435,-123.10086123207508,3289,89.87508487895438
N/A,1164,179,E PENDER ST,Pizza Coming Soon,Food & Beverage,49.280528395381985,-123.1001423048954,3289,37.789804853420684
N/A,1168,227,E PENDER ST,Shuckshuck,Food & Beverage,49.28062604943569,-123.09873047045214,3289,73.69185138588746
N/A,1171,236,E PENDER ST,The Or Gallery Society,Comparison Goods,49.28011180165197,-123.09874692875209,3289,73.5409871355152
N/A,1174,245,E PENDER ST,Forum Home Appliances Inc & International Plumbing & Electrical Supplies Inc,Comparison Goods,49.28062308639547,-123.09852183465529,3289,87.82136722143224
N/A,1181,260,E PENDER ST,Tinland Cookware,Comparison Goods,49.280104585944805,-123.09832789630825,3410,77.3934792983889
N/A,1182,261,E PENDER ST,Vacant UC,Vacant UC,49.28061729192814,-123.098207733006,3410,71.46093990445408
N/A,1187,275,E PENDER ST,Used for storage,Unknown,49.280611494806706,-123.09789363280045,3410,51.55049890075823
N/A,1192,288,E PENDER ST,Manpuku Japanese Bento,Food & Beverage,49.280082048858986,-123.09754212326547,3410,32.46942132197997
N/A,1200,535,GORE AV,Ga Cheong Herbal Medicine Co Ltd,Convenience Goods,49.280082048858986,-123.09754212326547,3410,32.46942132197997
N/A,1202,575,GORE AV,Hang Fung Herbal Products Inc,Convenience Goods,49.27968824462249,-123.09747253516403,3415,35.09961664416297
N/A,1203,585,GORE AV,Hung Win Seafood Co. Ltd,Convenience Goods,49.27968824462249,-123.09747253516403,3415,35.09961664416297
N/A,1205,683,GORE AV,Myodetox Chinatown - Physiotherapist,Service Commercial,49.27885382597964,-123.09738239485014,3420,43.54925142643812
N/A,1206,721,GORE AV,Mama Bears Kitchen,Food & Beverage,49.27827188561065,-123.09740664842856,3420,36.93992325250948
N/A,1212,106,KEEFER ST,Vancouver Chinatown BIA Society,Service Commercial,49.27897594317421,-123.10129103138601,3154,73.53452249936615
N/A,1215,118,KEEFER ST,Keefer Medical Clinic,Service Commercial,49.27897594317421,-123.10129103138601,3154,73.53452249936615
N/A,1224,145,KEEFER ST,Success Realty & Insurance Ltd.,Service Commercial,49.27975675430825,-123.10066860653527,3287,75.97207639839408
N/A,1234,218,KEEFER ST,Gain Wah Restaurant,Food & Beverage,49.279206771279576,-123.09889321184085,3287,66.6294429454797
1st Floor,1235,223,KEEFER ST,Po Kong Enterprises,Comparison Goods,49.279725830305345,-123.0988708927267,3287,67.17245779687114
106,1238,229,KEEFER ST,Pioneer Book Store/Xiang Wang Enterprise Inc,Comparison Goods,49.279719430848296,-123.09855639680505,3287,88.22547204536036
N/A,1242,232,KEEFER ST,Kent's Kitchen,Food & Beverage,49.27920467483467,-123.09878871696324,3287,73.57636546959165
N/A,1243,234,KEEFER ST,Good Fortune Jewellery & Antique Ltd,Comparison Goods,49.27920467483467,-123.09878871696324,3287,73.57636546959165
101,1244,237,KEEFER ST,Kam Che Jade & Gem Co.,Comparison Goods,49.279719430848296,-123.09855639680505,3287,88.22547204536036
102,1245,237,KEEFER ST,Xiang Wang Enterprises,Convenience Goods,49.279719430848296,-123.09855639680505,3287,88.22547204536036
N/A,1250,247,KEEFER ST,Tong Ren Hong Enterprises Ltd.,Convenience Goods,49.279709147638854,-123.09803287262571,3415,68.23832910725052
N/A,1261,296,KEEFER ST,Oyster Express,Food & Beverage,49.279179854250394,-123.09753204375009,3415,36.95416328304616
N/A,1262,400,MAIN ST,RBC Royal Bank,Service Commercial,49.28107198525617,-123.09927763967086,3294,38.59257158614035
106,1266,418,MAIN ST,Tinli Fashions Co,Comparison Goods,49.28079618282512,-123.09921626970008,3289,56.9520565832814
N/A,1268,436,MAIN ST,Yan Yuan Ye Barber Shop & Salon,Service Commercial,49.28065928458383,-123.09922222215273,3289,45.139552849351126
N/A,1285,526,MAIN ST,Chinatown Gift Shop,Comparison Goods,49.2799618081478,-123.09924853295472,3289,55.790573083505386
N/A,1291,536,MAIN ST,Cheung Sing Herbal and Birds Nest Co. Ltd.,Convenience Goods,49.279610299973044,-123.0992641394823,3287,35.88750211613107
N/A,1294,583,MAIN ST,Virtuous Pie Corp,Food & Beverage,49.279694081247726,-123.10018220385196,3287,41.74702905323405
N/A,1300,624,MAIN ST,Tosi Italian Food Importer,Convenience Goods,49.279054849914935,-123.09928650373287,3287,56.14977361671993
N/A,1301,625,MAIN ST,Pacific Poke,Food & Beverage,49.27921964818559,-123.10020322195635,3287,45.51476255363984
N/A,1304,632,MAIN ST,SECOND BEAUTY SALON,Service Commercial,49.27880634376425,-123.09929681284942,3285,39.42550279780843
N/A,1308,642,MAIN ST,New Kowloon Salon & Beauty Centre,Service Commercial,49.27880634376425,-123.09929681284942,3285,39.42550279780843
N/A,1310,681,MAIN ST,HSBC,Service Commercial,49.278857805921234,-123.10021911538236,3285,42.995985192922724
N/A,1317,620,QUEBEC ST,Say Hello Sweets Inc,Convenience Goods,49.27897594317421,-123.10129103138601,3154,73.53452249936615
N/A,1319,219,UNION ST,The Union,Food & Beverage,49.27790672968135,-123.09863676261683,3283,88.3455713516205
N/A,1324,237,UNION ST,Bar Gobo,Food & Beverage,49.27790672968135,-123.09863676261683,3283,88.3455713516205
N/A,1328,245,UNION ST,Crackle Creme,Convenience Goods,49.277855668214144,-123.09774796630656,3431,64.38253479976554
N/A,1334,5615,HAROLD ST,Kung Fu Noodle,Food & Beverage,49.233548036126145,-123.03539348702367,6089,39.17706415202624
N/A,1335,5617,HAROLD ST,Collingwood Dental Centre,Service Commercial,49.233548036126145,-123.03539348702367,6089,39.17706415202624
N/A,1337,5528,JOYCE ST,Eye Protect Optical Ltd,Comparison Goods,49.23347231402155,-123.03606270453004,6076,76.53222681741502
N/A,1344,5562,JOYCE ST,World Financial,Service Commercial,49.233227151465,-123.03632867981943,5993,80.49043138584531
N/A,1345,5570,JOYCE ST,Dr Rachel Lee,Service Commercial,49.233151347174996,-123.03640426106175,5993,73.21327334523188
N/A,1346,3002,KINGSWAY,Print Signs,Service Commercial,49.23565109719499,-123.0421092867278,5786,34.7235790649264
7,1351,3003,KINGSWAY,Seahouse Fish & Chips,Food & Beverage,49.236198563387596,-123.04141715806503,5871,64.28310774435897
11,1354,3003,KINGSWAY,The Dome Sports Lounge,Food & Beverage,49.236198563387596,-123.04141715806503,5871,64.28310774435897
N/A,1368,3147,KINGSWAY,Wafaa Masri Notary Public,Service Commercial,49.23557225431568,-123.03834954179395,5972,19.415418482672045
N/A,1379,3231,KINGSWAY,Spectrum Society,Service Commercial,49.23501274215466,-123.03693493633048,6001,41.202050130535206
N/A,1381,3273,KINGSWAY,New Star Idol Hair Design,Service Commercial,49.234637886985645,-123.0361435411399,6001,52.43191920415405
N/A,1382,3275,KINGSWAY,CoCo Fresh Tea & Juice,Food & Beverage,49.234637886985645,-123.0361435411399,6001,52.43191920415405
N/A,1386,3297,KINGSWAY,CIBC,Service Commercial,49.23449309062136,-123.03584854908816,6076,38.39559953260085
N/A,1388,3305,KINGSWAY,Vancity,Service Commercial,49.234284423100235,-123.03549091714969,6076,30.875474193054696
